0.56910,-0.08682,-1.31198,0.01767,0.00575,0.00466
0.56910,-0.08682,-1.31198,0.01752,0.00574,0.00469
0.56910,-0.08681,-1.31198,0.01738,0.00574,0.00472
0.56910,-0.08681,-1.31198,0.01723,0.00573,0.00475
0.56910,-0.08681,-1.31198,0.01709,0.00572,0.00477
0.56910,-0.08681,-1.31198,0.01695,0.00571,0.00479
0.56910,-0.08680,-1.31198,0.01681,0.00570,0.00481
0.56910,-0.08680,-1.31198,0.01667,0.00569,0.00484
0.56910,-0.08680,-1.31198,0.01653,0.00568,0.00486
0.56910,-0.08680,-1.31198,0.01640,0.00567,0.00488
0.56910,-0.08679,-1.31198,0.01626,0.00566,0.00490
0.56910,-0.08679,-1.31198,0.01613,0.00564,0.00492
0.56910,-0.08679,-1.31198,0.01599,0.00562,0.00495
0.56910,-0.08679,-1.31198,0.01586,0.00561,0.00497
0.56910,-0.08678,-1.31198,0.01572,0.00559,0.00499
0.56910,-0.08678,-1.31198,0.01559,0.00558,0.00501
0.56910,-0.08678,-1.31198,0.01546,0.00555,0.00503
0.56910,-0.08678,-1.31198,0.01533,0.00553,0.00505
0.56910,-0.08677,-1.31198,0.01521,0.00550,0.00507
0.56910,-0.08677,-1.31198,0.01508,0.00546,0.00509
0.56910,-0.08677,-1.31198,0.01496,0.00542,0.00512
0.56910,-0.08677,-1.31198,0.01487,0.00539,0.00513
0.56910,-0.08676,-1.31198,0.01478,0.00535,0.00515
0.56910,-0.08676,-1.31197,0.01469,0.00532,0.00517
0.56910,-0.08676,-1.31197,0.01460,0.00528,0.00519
0.56910,-0.08676,-1.31197,0.01451,0.00524,0.00520
0.56910,-0.08676,-1.31197,0.01443,0.00520,0.00522
0.56910,-0.08676,-1.31197,0.01434,0.00515,0.00524
0.56910,-0.08675,-1.31197,0.01426,0.00511,0.00525
0.56910,-0.08675,-1.31197,0.01419,0.00508,0.00527
0.56910,-0.08675,-1.31197,0.01412,0.00504,0.00528
0.56910,-0.08675,-1.31197,0.01406,0.00501,0.00529
0.56910,-0.08675,-1.31197,0.01399,0.00497,0.00530
0.56910,-0.08675,-1.31197,0.01393,0.00494,0.00531
0.56910,-0.08674,-1.31196,0.01387,0.00490,0.00533
0.56910,-0.08674,-1.31196,0.01380,0.00487,0.00534
0.56910,-0.08674,-1.31196,0.01374,0.00483,0.00535
0.56910,-0.08674,-1.31196,0.01368,0.00479,0.00536
0.56910,-0.08673,-1.31196,0.01353,0.00481,0.00535
0.56910,-0.08673,-1.31195,0.01339,0.00481,0.00536
0.56910,-0.08673,-1.31195,0.01325,0.00481,0.00537
0.56910,-0.08672,-1.31195,0.01311,0.00480,0.00538
0.56910,-0.08672,-1.31194,0.01296,0.00479,0.00539
0.56910,-0.08671,-1.31194,0.01281,0.00477,0.00540
0.56910,-0.08671,-1.31194,0.01267,0.00475,0.00541
0.56911,-0.08671,-1.31194,0.01252,0.00474,0.00542
0.56911,-0.08670,-1.31193,0.01238,0.00473,0.00543
0.56911,-0.08670,-1.31193,0.01224,0.00471,0.00544
0.56911,-0.08669,-1.31193,0.01211,0.00469,0.00545
0.56911,-0.08669,-1.31192,0.01198,0.00466,0.00546
0.56911,-0.08669,-1.31192,0.01186,0.00465,0.00547
0.56911,-0.08668,-1.31192,0.01173,0.00463,0.00548
0.56911,-0.08668,-1.31191,0.01161,0.00460,0.00548
0.56911,-0.08667,-1.31191,0.01149,0.00458,0.00549
0.56911,-0.08667,-1.31191,0.01137,0.00456,0.00550
0.56911,-0.08667,-1.31190,0.01125,0.00453,0.00550
0.56911,-0.08666,-1.31190,0.01114,0.00451,0.00551
0.56911,-0.08666,-1.31189,0.01103,0.00449,0.00552
0.56911,-0.08665,-1.31189,0.01092,0.00446,0.00552
0.56912,-0.08665,-1.31188,0.01081,0.00443,0.00552
0.56912,-0.08665,-1.31188,0.01071,0.00440,0.00553
0.56912,-0.08664,-1.31187,0.01061,0.00437,0.00553
0.56912,-0.08664,-1.31187,0.01051,0.00434,0.00553
0.56912,-0.08663,-1.31186,0.01041,0.00431,0.00554
