1717772619157, 2, 0, 90
1717772619167, 2, 0, 112
1717772619177, 2, 0, 0
1717772619188, 2, 0, 0
1717772619198, 2, 0, 0
1717772619209, 2, 0, 0
1717772619219, 2, 0, 0
1717772619229, 2, 0, 0
1717772619240, 2, 0, 0
1717772619250, 2, 0, 0
1717772619261, 2, 0, 23
1717772619272, 2, 0, 0
1717772619283, 2, 0, 0
1717772619293, 2, 0, 0
1717772619304, 2, 0, 0
1717772619314, 2, 0, 0
1717772619325, 2, 0, 23
1717772619335, 2, 0, 0
1717772619345, 2, 0, 0
1717772619356, 2, 0, 23
1717772619366, 2, 0, 0
1717772619377, 2, 0, 23
1717772619388, 2, 0, 0
1717772619399, 2, 0, 23
1717772619410, 2, 0, 0
1717772619420, 2, 0, 23
1717772619431, 2, 0, 23
1717772619441, 2, 0, 0
1717772619451, 2, 0, 23
1717772619462, 2, 0, 23
1717772619472, 2, 0, 23
1717772619482, 2, 0, 23
1717772619494, 2, 0, 23
1717772619504, 2, 0, 23
1717772619514, 2, 0, 23
1717772619524, 2, 0, 45
1717772619535, 2, 0, 23
1717772619546, 2, -1, 23
1717772619557, 2, -1, 45
1717772619567, 2, -1, 23
1717772619578, 2, -1, 45
1717772619589, 2, -1, 45
1717772619600, 2, -1, 23
1717772619612, 2, -1, 45
1717772619622, 2, -1, 45
1717772619632, 2, -1, 45
1717772619643, 2, -1, 67
1717772619653, 2, -1, 45
1717772619664, 2, -1, 45
1717772619675, 2, -1, 67
1717772619685, 2, -2, 45
1717772619696, 2, -2, 67
1717772619706, 2, -2, 45
1717772619717, 2, -2, 67
1717772619728, 2, -2, 67
1717772619738, 2, -2, 67
1717772619749, 2, -2, 67
1717772619759, 2, -2, 67
1717772619770, 2, -2, 90
1717772619780, 2, -3, 67
1717772619791, 2, -3, 90
1717772619801, 2, -3, 67
1717772619812, 2, -3, 90
1717772619822, 2, -3, 90
1717772619832, 2, -3, 90
1717772619843, 2, -3, 90
1717772619854, 2, -4, 112
1717772619865, 2, -4, 90
1717772619875, 2, -4, 90
1717772619886, 2, -4, 112
1717772619896, 2, -4, 112
1717772619906, 2, -5, 112
1717772619917, 2, -5, 112
1717772619927, 2, -5, 112
1717772619937, 2, -5, 112
1717772619948, 2, -5, 134
1717772619958, 2, -5, 112
1717772619969, 2, -6, 134
1717772619979, 2, -6, 134
1717772619991, 2, -6, 112
1717772620001, 2, -6, 156
1717772620011, 2, -7, 134
1717772620021, 2, -7, 134
1717772620032, 2, -7, 156
1717772620042, 2, -7, 134
1717772620053, 2, -8, 156
1717772620063, 2, -8, 156
1717772620073, 2, -8, 156
1717772620084, 2, -8, 156
1717772620094, 2, -9, 179
1717772620104, 2, -9, 156
1717772620114, 2, -9, 179
1717772620125, 2, -10, 179
1717772620135, 2, -10, 179
1717772620147, 2, -10, 179
1717772620157, 2, -11, 179
1717772620167, 2, -11, 201
1717772620177, 2, -11, 179
1717772620188, 2, -12, 201
1717772620198, 2, -12, 201
1717772620209, 2, -12, 201
1717772620219, 2, -13, 201
1717772620230, 2, -13, 223
1717772620240, 2, -13, 201
1717772620251, 2, -14, 223
1717772620262, 2, -14, 223
1717772620272, 2, -14, 223
1717772620283, 2, -15, 223
1717772620294, 2, -15, 246
1717772620304, 2, -16, 223
1717772620315, 2, -16, 246
1717772620325, 2, -16, 246
1717772620336, 2, -17, 246
1717772620347, 2, -17, 246
1717772620357, 2, -18, 268
1717772620369, 2, -18, 246
1717772620380, 2, -19, 268
1717772620390, 2, -19, 268
1717772620401, 2, -20, 268
1717772620411, 2, -20, 290
1717772620422, 2, -21, 268
1717772620432, 2, -21, 290
1717772620442, 2, -22, 290
1717772620454, 2, -22, 290
1717772620464, 2, -22, 290
1717772620474, 2, -23, 290
1717772620485, 2, -24, 312
1717772620496, 2, -24, 312
1717772620507, 2, -25, 312
1717772620517, 2, -25, 312
1717772620528, 2, -26, 312
1717772620538, 2, -26, 335
1717772620549, 2, -27, 312
1717772620559, 2, -27, 335
1717772620569, 2, -28, 335
1717772620580, 2, -29, 357
1717772620590, 2, -29, 335
1717772620601, 2, -30, 357
1717772620611, 2, -30, 335
1717772620622, 2, -31, 379
1717772620632, 2, -32, 357
1717772620643, 2, -32, 357
1717772620653, 2, -33, 379
1717772620663, 2, -33, 357
1717772620674, 2, -34, 379
1717772620685, 2, -35, 402
1717772620695, 2, -35, 379
1717772620706, 2, -36, 379
1717772620716, 2, -37, 402
1717772620727, 2, -37, 402
1717772620737, 2, -38, 402
1717772620747, 2, -39, 424
1717772620758, 2, -40, 402
1717772620769, 2, -40, 424
1717772620779, 2, -41, 424
1717772620790, 2, -42, 424
1717772620800, 2, -42, 424
1717772620810, 2, -43, 446
1717772620821, 2, -44, 424
1717772620831, 2, -45, 446
1717772620842, 2, -45, 446
1717772620852, 2, -46, 468
1717772620862, 2, -47, 446
1717772620873, 2, -48, 468
1717772620885, 2, -49, 468
1717772620896, 2, -49, 468
1717772620906, 2, -50, 468
1717772620917, 2, -51, 491
1717772620927, 2, -52, 468
1717772620938, 2, -53, 491
1717772620948, 2, -54, 491
1717772620958, 2, -54, 491
1717772620969, 2, -55, 513
1717772620979, 2, -56, 513
1717772620989, 2, -57, 513
1717772621000, 2, -58, 513
1717772621010, 2, -59, 513
1717772621021, 2, -60, 513
1717772621031, 2, -61, 535
1717772621041, 2, -61, 535
1717772621053, 2, -62, 535
1717772621063, 2, -63, 535
1717772621074, 2, -64, 558
1717772621085, 2, -65, 535
1717772621096, 2, -66, 558
1717772621106, 2, -67, 558
1717772621117, 2, -68, 580
1717772621127, 2, -69, 558
1717772621138, 2, -70, 580
1717772621148, 2, -71, 580
1717772621159, 2, -72, 580
1717772621169, 2, -73, 580
1717772621180, 2, -74, 602
1717772621190, 2, -75, 580
1717772621200, 2, -76, 602
1717772621211, 2, -77, 602
1717772621221, 2, -78, 624
1717772621231, 2, -79, 602
1717772621242, 2, -80, 624
1717772621252, 2, -81, 624
1717772621262, 2, -82, 624
1717772621273, 2, -83, 624
1717772621283, 2, -85, 624
1717772621293, 2, -86, 647
1717772621304, 2, -87, 647
1717772621315, 2, -88, 647
1717772621325, 2, -89, 647
1717772621335, 2, -90, 669
1717772621346, 2, -91, 647
1717772621356, 2, -92, 669
1717772621367, 2, -94, 669
1717772621377, 2, -95, 669
1717772621387, 2, -96, 691
1717772621398, 2, -97, 669
1717772621408, 2, -98, 691
1717772621418, 2, -99, 691
1717772621429, 2, -101, 691
1717772621439, 2, -102, 714
1717772621450, 2, -103, 691
1717772621460, 2, -104, 714
1717772621472, 2, -105, 714
1717772621482, 2, -107, 714
1717772621492, 2, -108, 736
1717772621503, 2, -109, 714
1717772621513, 2, -110, 736
1717772621524, 2, -112, 736
1717772621534, 2, -113, 736
1717772621544, 2, -114, 736
