1710681331557, 1, -8e-05
1710681331557, 2, 4e-05
1710681331557, 3, -3e-05
1710681331557, 4, 7e-05
1710681331568, 1, -8e-05
1710681331569, 2, 4e-05
1710681331569, 3, -3e-05
1710681331569, 4, 7e-05
1710681331580, 1, -0.0001
1710681331581, 2, 4e-05
1710681331581, 3, -3e-05
1710681331581, 4, 8e-05
1710681331591, 1, -0.00015
1710681331591, 2, 3e-05
1710681331592, 3, -3e-05
1710681331592, 4, 0.00013
1710681331603, 1, -0.0002
1710681331603, 2, 3e-05
1710681331603, 3, -5e-05
1710681331604, 4, 0.00018
1710681331614, 1, -0.00026
1710681331614, 2, 3e-05
1710681331614, 3, -5e-05
1710681331615, 4, 0.00024
1710681331625, 1, -0.00028
1710681331626, 2, 3e-05
1710681331626, 3, -5e-05
1710681331627, 4, 0.00025
1710681331637, 1, -0.00029
1710681331637, 2, 3e-05
1710681331637, 3, -5e-05
1710681331638, 4, 0.00026
1710681331648, 1, -0.0003
1710681331648, 2, 3e-05
1710681331648, 3, -5e-05
1710681331648, 4, 0.00026
1710681331660, 1, -0.00035
1710681331661, 2, 3e-05
1710681331661, 3, -5e-05
1710681331662, 4, 0.00032
1710681331672, 1, -0.00041
1710681331672, 2, 2e-05
1710681331672, 3, -5e-05
1710681331673, 4, 0.00037
1710681331683, 1, -0.00046
1710681331683, 2, 2e-05
1710681331683, 3, -5e-05
1710681331684, 4, 0.00042
1710681331694, 1, -0.00052
1710681331694, 2, 2e-05
1710681331695, 3, -5e-05
1710681331695, 4, 0.00047
1710681331705, 1, -0.00057
1710681331706, 2, 1e-05
1710681331706, 3, -5e-05
1710681331707, 4, 0.00052
1710681331717, 1, -0.00063
1710681331718, 2, 1e-05
1710681331719, 3, -5e-05
1710681331719, 4, 0.00058
1710681331730, 1, -0.00068
1710681331730, 2, 1e-05
1710681331730, 3, -6e-05
1710681331730, 4, 0.00063
1710681331741, 1, -0.0007
1710681331741, 2, -3e-05
1710681331742, 3, -3e-05
1710681331743, 4, 0.00064
1710681331753, 1, -0.00073
1710681331753, 2, -8e-05
1710681331753, 3, 2e-05
1710681331754, 4, 0.00066
1710681331764, 1, -0.00077
1710681331764, 2, -0.00012
1710681331766, 3, 7e-05
1710681331766, 4, 0.00066
1710681331776, 1, -0.00077
1710681331777, 2, -0.00012
1710681331777, 3, 7e-05
1710681331777, 4, 0.00066
1710681331788, 1, -0.00077
1710681331788, 2, -0.00012
1710681331788, 3, 7e-05
1710681331788, 4, 0.00066
1710681331799, 1, -0.00077
1710681331799, 2, -0.00012
1710681331800, 3, 7e-05
1710681331801, 4, 0.00066
1710681331812, 1, -0.00077
1710681331812, 2, -0.00012
1710681331812, 3, 7e-05
1710681331812, 4, 0.00066
1710681331823, 1, -0.00077
1710681331823, 2, -0.00012
1710681331824, 3, 7e-05
1710681331824, 4, 0.00066
1710681331834, 1, -0.00077
1710681331834, 2, -0.00012
1710681331835, 3, 7e-05
1710681331835, 4, 0.00066
1710681331845, 1, -0.00077
1710681331845, 2, -0.00012
1710681331845, 3, 7e-05
1710681331846, 4, 0.00066
1710681331857, 1, -0.00077
1710681331857, 2, -0.00012
1710681331857, 3, 7e-05
1710681331857, 4, 0.00066
1710681331868, 1, -0.00077
1710681331868, 2, -0.00012
1710681331869, 3, 7e-05
1710681331869, 4, 0.00066
1710681331880, 1, -0.00077
1710681331880, 2, -0.00012
1710681331881, 3, 7e-05
1710681331881, 4, 0.00066
1710681331892, 1, -0.00077
1710681331893, 2, -0.00012
1710681331894, 3, 7e-05
1710681331895, 4, 0.00066
1710681331905, 1, -0.00077
1710681331906, 2, -0.00012
1710681331906, 3, 7e-05
1710681331906, 4, 0.00066
1710681331916, 1, -0.00077
1710681331917, 2, -0.00012
1710681331917, 3, 7e-05
1710681331917, 4, 0.00066
1710681331927, 1, -0.00077
1710681331927, 2, -0.00012
1710681331928, 3, 7e-05
1710681331928, 4, 0.00066
1710681331938, 1, -0.00089
1710681331939, 2, -0.00026
1710681331939, 3, -2e-05
1710681331939, 4, 0.00056
1710681331949, 1, -0.00089
1710681331949, 2, -0.00026
1710681331950, 3, -2e-05
1710681331950, 4, 0.00056
1710681331960, 1, -0.00089
1710681331960, 2, -0.00026
1710681331962, 3, -2e-05
1710681331963, 4, 0.00056
1710681331973, 1, -0.00089
1710681331973, 2, -0.00026
1710681331974, 3, -2e-05
1710681331974, 4, 0.00056
1710681331984, 1, -0.00089
1710681331985, 2, -0.00026
1710681331985, 3, -2e-05
1710681331985, 4, 0.00056
1710681331995, 1, -0.00089
1710681331996, 2, -0.00026
1710681331997, 3, -2e-05
1710681331998, 4, 0.00056
1710681332009, 1, -0.00089
1710681332009, 2, -0.00026
1710681332010, 3, -2e-05
1710681332010, 4, 0.00056
1710681332020, 1, -0.00089
1710681332021, 2, -0.00026
1710681332022, 3, -2e-05
