%time,field.data
1704355158362968808,0.0
1704355158365962813,0.0
1704355158365969090,0.0
1704355158365971049,0.0
1704355158365972847,0.0
1704355158365974511,0.0
1704355158365976460,0.0
1704355158492526992,0.0
1704355158492662039,0.0
1704355158494147178,0.0
1704355158494162806,0.0
1704355158494184645,0.0
1704355158494187305,0.0
1704355158625133819,0.0
1704355158625316631,0.0
1704355158625324268,0.0
1704355158625327839,0.0
1704355158625331241,0.0
1704355158625417425,0.0
1704355158625629383,0.0
1704355158625667406,0.0
1704355158627723321,0.0
1704355158629439608,0.0
1704355158629448194,0.0
1704355158753274797,0.0
1704355158753321059,0.0
1704355158753857227,0.0
1704355158756506672,0.0
1704355158756573396,0.0
1704355158756712874,0.0
1704355158756754528,0.0
1704355158883788501,0.0
1704355158884861084,0.0
1704355158884868263,0.0
1704355158884872051,0.0
1704355158884873924,0.0
1704355158884957891,0.0
1704355159030751422,0.0
1704355159030881840,0.0
1704355159030889409,0.0
1704355159031051204,0.0
1704355159031059773,0.0
1704355159031064856,0.0
1704355159031066703,0.0
1704355159031271543,0.0
1704355159144532716,0.0
1704355159144547612,0.0
1704355159145314457,0.0
1704355159145324170,0.0
1704355159145329671,0.0
1704355159146394205,0.0
1704355159146444683,0.0
1704355159272988055,0.0
1704355159273001883,0.0
1704355159273165816,0.0
1704355159273272817,0.0
1704355159276019358,0.0
1704355159278181890,0.0
1704355159280735091,0.0
1704355159411952211,0.0
1704355159411996373,0.0
1704355159412028989,0.0
1704355159412318128,0.0
1704355159413643536,0.0
1704355159413772806,0.0
1704355159551995592,0.0
1704355159552004974,0.0
1704355159552020349,0.0
1704355159552023152,0.0
1704355159554944708,0.0
1704355159566029927,0.0
1704355159566038518,0.0
1704355159696932107,0.0
1704355159697037478,0.0
1704355159697040773,0.0
1704355159697042908,0.0
1704355159697051758,0.0
1704355159839238383,0.0
1704355159839481844,0.0
1704355159839623811,0.0
1704355159839633324,0.0
1704355159839762807,0.0
1704355159840146229,0.0
1704355159840162426,0.0
1704355160055094349,0.0
1704355160055104806,0.0
1704355160055106587,0.0
1704355160055328971,0.0
1704355160056864539,0.0
1704355160056872756,0.0
1704355160056884517,0.0
1704355160201165276,0.0
1704355160201176172,0.0
1704355160201179218,0.0
1704355160201196702,0.0
1704355160201199990,0.0
1704355160201684521,0.0
1704355160201693234,0.0
1704355160208836193,0.0
1704355160208859226,0.0
1704355160208863041,0.0
1704355160208867264,0.0
1704355160208903686,0.0
1704355160344348947,0.0
1704355160344358366,0.0
1704355160346800067,0.0
1704355160346847422,0.0
1704355160346851616,0.0
1704355160347119189,0.0
1704355160347359781,0.0
1704355160465110326,0.0
1704355160465118051,0.0
1704355160465120501,0.0
1704355160468725892,0.0
1704355160468730318,0.0
1704355160468749080,0.0
1704355160468774918,0.0
1704355160468792342,0.0
1704355160611078051,0.0
1704355160611088958,0.0
1704355160611118219,0.0
1704355160617101312,0.0
1704355160620232151,0.0
1704355160620240301,0.0
1704355160620607053,0.0
1704355160771891722,0.0
1704355160771914065,0.0
1704355160772330490,0.0
1704355160772338958,0.0
1704355160772343323,0.0
1704355160772347870,0.0
1704355160772353702,0.0
1704355160775025455,0.0
1704355160928299912,0.0
1704355160928314715,0.0
1704355160931934108,0.0
1704355160931945237,0.0
1704355160931950031,0.0
1704355160931971730,0.0
1704355160932339376,0.0
1704355161039206856,0.0
1704355161039253013,0.0
1704355161039907863,0.0
1704355161042710541,0.0
1704355161042814360,0.0
1704355161222914075,0.0
1704355161223786070,0.0
1704355161223793383,0.0
1704355161224950651,0.0
1704355161224990999,0.0
1704355161225028788,0.0
1704355161376119033,0.0
1704355161534388141,0.0
1704355161649960719,0.0
1704355161649992388,0.0
1704355161650667757,0.0
1704355161650674680,0.0
1704355161650824102,0.0
1704355161651659627,0.0
1704355161651662127,0.0
1704355161802965020,0.0
1704355161803193757,0.0
1704355161803209728,0.0
1704355161803215200,0.0
1704355161803251554,0.0
1704355161803258019,0.0
1704355161967800643,0.0
1704355161967856728,0.0
1704355161967894889,0.0
1704355161968589850,0.0
