%time,field.data
1704355159376119362,0.0
1704355159376493390,0.0
1704355159376500256,0.0
1704355159376502338,0.0
1704355159376504178,0.0
1704355159376517845,0.0
1704355159376549755,0.0
1704355159376552765,0.0
1704355159376555367,0.0
1704355159376575269,0.0
1704355159376578860,0.0
1704355159376602215,0.0
1704355159376611161,0.0
1704355159515651615,0.0
1704355159515691415,0.0
1704355159515716525,0.0
1704355159515751191,0.0
1704355159515777907,0.0
1704355159515799371,0.0
1704355159515850890,0.0
1704355159515854807,0.0
1704355159517792563,0.0
1704355159517796509,0.0
1704355159517839302,0.0
1704355159517843456,0.0
1704355159517846532,0.0
1704355159517872806,0.0
1704355159517876837,0.0
1704355159517880016,0.0
1704355159517892173,0.0
1704355159517903157,0.0
1704355159517913588,0.0
1704355159520213275,0.0
1704355159520221693,0.0
1704355159520230726,0.0
1704355159520242467,0.0
1704355159520245877,0.0
1704355159520264344,0.0
1704355159520297302,0.0
1704355159520301545,0.0
1704355159520314163,0.0
1704355159667969433,0.0
1704355159667973683,0.0
1704355159667984613,0.0
1704355159668009448,0.0
1704355159668014412,0.0
1704355159668024992,0.0
1704355159668029130,0.0
1704355159668043515,0.0
1704355159668047269,0.0
1704355159668059912,0.0
1704355159668073241,0.0
1704355159668077327,0.0
1704355159668089819,0.0
1704355159668591995,0.0
1704355159668760857,0.0
1704355159668778193,0.0
1704355159668781137,0.0
1704355159668796643,0.0
1704355159669134475,0.0
1704355159669137855,0.0
1704355159669145098,0.0
1704355159669148999,0.0
1704355159669159070,0.0
1704355159669170884,0.0
1704355159669175569,0.0
1704355159803016142,0.0
1704355159803674003,0.0
1704355159803690676,0.0
1704355159803821201,0.0
1704355159803824518,0.0
1704355159806362518,0.0
1704355159813176016,0.0
1704355159813180019,0.0
1704355159813182982,0.0
1704355159813186045,0.0
1704355159813194381,0.0
1704355159813225762,0.0
1704355159813232967,0.0
1704355159813237496,0.0
1704355159813254189,0.0
1704355159813257662,0.0
1704355159813291172,0.0
1704355159813294937,0.0
1704355159813298378,0.0
1704355159965633164,0.0
1704355159965636415,0.0
1704355159965647398,0.0
1704355159965670935,0.0
1704355159965673345,0.0
1704355159965684711,0.0
1704355159965696154,0.0
1704355159965698396,0.0
1704355159965714104,0.0
1704355159965724425,0.0
1704355159969347496,0.0
1704355160165467487,0.0
1704355160165487035,0.0
1704355160165491158,0.0
1704355160165494677,0.0
1704355160165507194,0.0
1704355160165515209,0.0
1704355160165522718,0.0
1704355160165539404,0.0
1704355160165542873,0.0
1704355160165553501,0.0
1704355160165555558,0.0
1704355160165580538,0.0
1704355160165584565,0.0
1704355160165605002,0.0
1704355160309598937,0.0
1704355160309603548,0.0
1704355160309614298,0.0
1704355160464924134,0.0
1704355160572577664,0.0
1704355160572584504,0.0
1704355160572589281,0.0
1704355160572596525,0.0
1704355160572634387,0.0
1704355160572830903,0.0
1704355160572834786,0.0
1704355160572860237,0.0
1704355160572863649,0.0
1704355160572886603,0.0
1704355160733187253,0.0
1704355160733192135,0.0
1704355160733196751,0.0
1704355160733200186,0.0
1704355160733596632,0.0
1704355160733604598,0.0
1704355160733619061,0.0
1704355160736284472,0.0
1704355160736291214,0.0
1704355160736293621,0.0
1704355160736316695,0.0
1704355160895231553,0.0
1704355160895333346,0.0
1704355160895341041,0.0
1704355161055310991,0.0
1704355161055313335,0.0
1704355161055316147,0.0
1704355161055319872,0.0
1704355161055344023,0.0
1704355161055350765,0.0
1704355161055354924,0.0
1704355161055365318,0.0
1704355161055375130,0.0
1704355161055378890,0.0
1704355161055395275,0.0
1704355161181707124,0.0
1704355161181739564,0.0
1704355161182072219,0.0
1704355161182109213,0.0
1704355161186980158,0.0
1704355161187021724,0.0
1704355161339250907,0.0
1704355161339356364,0.0
1704355161339360304,0.0
1704355161339363627,0.0
1704355161339367312,0.0
1704355161339370445,0.0
1704355161339883139,0.0
1704355161339893901,0.0
1704355161339897779,0.0
1704355161339945848,0.0
1704355161339976061,0.0
1704355161339979979,0.0
1704355161339982181,0.0
1704355161340007492,0.0
1704355161493370456,0.0
1704355161493552027,0.0
1704355161494117010,0.0
1704355161612517059,0.0
1704355161612704146,0.0
1704355161612707680,0.0
1704355161741079103,0.0
1704355161741093995,0.0
1704355161741109575,0.0
1704355161741117111,0.0
1704355161741122468,0.0
1704355161747971085,0.0
1704355161748190662,0.0
1704355161748240660,0.0
1704355161924664719,0.0
1704355161924667639,0.0
1704355161924728039,0.0
1704355161924942131,0.0
1704355161924947346,0.0
1704355161925300328,0.0
1704355162052235528,0.0
1704355162052244470,0.0
1704355162052251145,0.0
1704355162052262881,0.0
1704355162052634225,0.0
1704355162052642683,0.0
1704355162176934886,0.0
1704355162177097868,0.0
1704355162177157763,0.0
1704355162177252671,0.0
1704355162177288496,0.0
1704355162328626108,0.0
1704355162328658583,0.0
1704355162329325693,0.0
1704355162329439801,0.0
1704355162329475482,0.0
1704355162330653684,0.0
1704355162330665951,0.0
1704355162482462874,0.0
1704355162482465877,0.0
1704355162482468191,0.0
1704355162482491860,0.0
1704355162482494870,0.0
1704355162482531384,0.0
1704355162482535366,0.0
1704355162482538685,0.0
1704355162482555021,0.0
1704355162482560226,0.0
1704355162482583203,0.0
1704355162482599922,0.0
1704355162482604306,0.0
1704355162482612061,0.0
1704355162627626074,0.0
1704355162627630898,0.0
1704355162627632487,0.0
1704355162628075505,0.0
1704355162628083422,0.0
1704355162628103227,0.0
1704355162628230737,0.0
1704355162628236056,0.0
1704355162628246287,0.0
1704355162777076335,0.0
1704355162777186871,0.0
1704355162777194919,0.0
1704355162777199091,0.0
1704355162777203111,0.0
1704355162778300657,0.0
1704355162778313606,0.0
1704355162778455958,0.0
1704355162778461001,0.0
1704355162778475878,0.0
1704355162778503225,0.0
1704355162778509608,0.0
1704355162778541766,0.0
1704355162922841717,0.0
1704355162922849150,0.0
1704355162922872113,0.0
