%time,field.target0,field.target1,field.target2,field.target3,field.is_traj_end
1704355216422798929,0.17197,0.17197,0.17197,0.17197,0
1704355216922947008,0.17018,0.17018,0.17018,0.17018,0
1704355217423031632,0.16814,0.16814,0.16814,0.16814,0
1704355217923118672,0.16584,0.16584,0.16584,0.16584,0
1704355218423283550,0.16328,0.16328,0.16328,0.16328,0
1704355218923318264,0.16044,0.16044,0.16044,0.16044,0
1704355219423420760,0.15733,0.15733,0.15733,0.15733,0
1704355219923531739,0.15393,0.15393,0.15393,0.15393,0
1704355220423664182,0.15025,0.15025,0.15025,0.15025,0
1704355220924184648,0.14629,0.14629,0.14629,0.14629,0
1704355221424101356,0.14204,0.14204,0.14204,0.14204,0
1704355221924107904,0.1375,0.1375,0.1375,0.1375,0
1704355222424234531,0.13268,0.13268,0.13268,0.13268,0
1704355222924320231,0.12759,0.12759,0.12759,0.12759,0
1704355223424417979,0.12221,0.12221,0.12221,0.12221,0
1704355223924573152,0.11657,0.11657,0.11657,0.11657,0
1704355224424989688,0.11066,0.11066,0.11066,0.11066,0
1704355224924731600,0.1045,0.1045,0.1045,0.1045,0
1704355225424900643,0.09808,0.09808,0.09808,0.09808,0
1704355225925075528,0.09142,0.09142,0.09142,0.09142,0
1704355226425095616,0.08453,0.08453,0.08453,0.08453,0
1704355226925182941,0.07741,0.07741,0.07741,0.07741,0
1704355227425313175,0.07009,0.07009,0.07009,0.07009,0
1704355227925344610,0.06256,0.06256,0.06256,0.06256,0
1704355228425593059,0.05484,0.05484,0.05484,0.05484,0
1704355228925605121,0.04694,0.04694,0.04694,0.04694,0
1704355229425665979,0.03888,0.03888,0.03888,0.03888,0
1704355229929608832,0.03067,0.03067,0.03067,0.03067,0
1704355230429757454,0.02231,0.02231,0.02231,0.02231,0
1704355230929895542,0.01384,0.01384,0.01384,0.01384,0
1704355231430023833,0.00525,0.00525,0.00525,0.00525,0
1704355231930142025,0.0,0.0,0.0,0.0,0
1704355232430210210,0.0,0.0,0.0,0.0,0
1704355232930339411,0.0,0.0,0.0,0.0,0
1704355233430509950,0.0,0.0,0.0,0.0,0
1704355233930548622,0.0,0.0,0.0,0.0,0
1704355234430618296,0.0,0.0,0.0,0.0,0
1704355234930747518,0.0,0.0,0.0,0.0,0
1704355235430852806,0.0,0.0,0.0,0.0,0
1704355235930933874,0.0,0.0,0.0,0.0,0
1704355236431181352,0.0,0.0,0.0,0.0,0
1704355236931245636,0.0,0.0,0.0,0.0,0
1704355237431284478,0.0,0.0,0.0,0.0,0
1704355237931461538,0.0,0.0,0.0,0.0,0
1704355238431557781,0.0,0.0,0.0,0.0,0
1704355238931667475,0.0,0.0,0.0,0.0,0
1704355239431838653,0.0,0.0,0.0,0.0,0
1704355239931950488,0.0,0.0,0.0,0.0,0
1704355240432023871,0.0,0.0,0.0,0.0,0
1704355240932083544,0.0,0.0,0.0,0.0,0
1704355241432193405,0.0,0.0,0.0,0.0,0
1704355241932315429,0.0,0.0,0.0,0.0,0
1704355242432432322,0.0,0.0,0.0,0.0,0
1704355242932480586,0.0,0.0,0.0,0.0,0
1704355243432609723,0.0,0.0,0.0,0.0,0
1704355243932692962,0.0,0.0,0.0,0.0,0
1704355244432860748,0.0,0.0,0.0,0.0,0
1704355244932881176,0.0,0.0,0.0,0.0,0
1704355245433018737,0.0,0.0,0.0,0.0,0
1704355245934036167,0.0,0.0,0.0,0.0,0
1704355246434135806,0.0,0.0,0.0,0.0,0
1704355246934261636,0.0,0.0,0.0,0.0,0
1704355247434392010,0.0,0.0,0.0,0.0,0
1704355247934476523,0.0,0.0,0.0,0.0,0
1704355248434554658,0.0,0.0,0.0,0.0,0
1704355248934729105,0.0,0.0,0.0,0.0,0
1704355249434773654,0.0,0.0,0.0,0.0,0
1704355249934884350,0.0,0.0,0.0,0.0,0
1704355250434960428,0.0,0.0,0.0,0.0,0
