Format Version,1.24,Take Name,Take 2024-11-07 05.32.27 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-11-07 05.32.28.205 下午,Capture Start Frame,457434,Total Frames in Take,3664,Total Exported Frames,3664,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.003802,-0.862320,-0.010221,-0.506246,-80.019173,-54.370975,123.976868,-96.244736,-54.126560,96.985992,-48.484219,-54.216354,123.571716,-95.328613,-54.770012,151.372803,-96.122108,-54.126652,97.083488,-48.510208,-54.217667,123.452835,-95.420052,-54.775322,151.407669,,,,,,
7,0.058333,0.002907,-0.862497,-0.008823,-0.505977,-80.013847,-54.395718,123.857445,-96.256256,-54.144073,96.876770,-48.478844,-54.334923,123.431595,-95.306496,-54.708145,151.263885,-96.084099,-54.144184,96.917786,-48.540821,-54.333496,123.269264,-95.415382,-54.709442,151.383865,,,,,,
8,0.066667,0.003642,-0.862256,-0.009869,-0.506364,-80.019760,-54.347549,123.963821,-96.237976,-54.104786,96.968506,-48.484604,-54.213058,123.567017,-95.336754,-54.724792,151.355850,-96.115479,-54.104969,97.027321,-48.516628,-54.211689,123.446259,-95.424744,-54.725971,151.417450,,,,,,
9,0.075000,0.004530,-0.862089,-0.009770,-0.506642,-80.015274,-54.383129,123.939629,-96.215752,-54.192215,96.933258,-48.480091,-54.204117,123.563721,-95.350029,-54.753052,151.321808,-96.109543,-54.205032,96.930275,-48.513466,-54.213043,123.449455,-95.420517,-54.756031,151.403519,,,,,,
10,0.083333,0.004093,-0.862063,-0.009575,-0.506695,-80.003441,-54.349396,123.883362,-96.200768,-54.140175,96.875237,-48.468060,-54.200356,123.510933,-95.341545,-54.707653,151.263824,-96.075470,-54.139908,96.908134,-48.518032,-54.199425,123.396233,-95.415405,-54.708836,151.344666,,,,,,
11,0.091667,0.003644,-0.862384,-0.009861,-0.506146,-80.023659,-54.371658,123.981239,-96.255463,-54.129436,96.994102,-48.488712,-54.237225,123.568542,-95.326859,-54.748310,151.380981,-96.130196,-54.129772,97.073257,-48.512337,-54.235878,123.440483,-95.424927,-54.749306,151.429993,,,,,,
12,0.100000,0.004305,-0.862011,-0.009280,-0.506786,-80.005325,-54.330853,123.890373,-96.196793,-54.142197,96.878586,-48.469875,-54.180012,123.524689,-95.349358,-54.670341,151.267746,-96.072723,-54.141788,96.887138,-48.521591,-54.179119,123.411743,-95.421745,-54.671646,151.372543,,,,,,
13,0.108333,0.003738,-0.862318,-0.010123,-0.506253,-80.021370,-54.365398,123.975594,-96.246544,-54.120377,96.984474,-48.486362,-54.217407,123.570816,-95.331238,-54.758415,151.371384,-96.128357,-54.120754,97.069824,-48.509289,-54.216099,123.451439,-95.422226,-54.759323,151.406281,,,,,,
14,0.116667,0.003502,-0.862343,-0.009814,-0.506217,-80.023758,-54.318027,123.965057,-96.251144,-54.069252,96.975327,-48.488705,-54.192863,123.557442,-95.331467,-54.691956,151.362320,-96.119545,-54.069611,97.050735,-48.521011,-54.191528,123.427322,-95.426903,-54.692924,151.416901,,,,,,
15,0.125000,0.003274,-0.862300,-0.009800,-0.506293,-80.016518,-54.321983,123.954895,-96.239220,-54.061001,96.962448,-48.481346,-54.209591,123.552666,-95.329041,-54.695354,151.349472,-96.099854,-54.064915,97.029282,-48.519829,-54.212215,123.419998,-95.423340,-54.702728,151.414062,,,,,,
16,0.133333,0.003083,-0.862469,-0.009975,-0.506002,-80.027611,-54.355774,123.989906,-96.268562,-54.079151,97.008606,-48.492702,-54.247868,123.566360,-95.321609,-54.740295,151.394684,-96.130676,-54.079960,97.113503,-48.520100,-54.246288,123.428528,-95.425766,-54.741074,151.429306,,,,,,
17,0.141667,0.004311,-0.862012,-0.009480,-0.506782,-80.001060,-54.331104,123.888924,-96.192848,-54.136726,96.877373,-48.465649,-54.173439,123.522964,-95.344734,-54.683144,151.266357,-96.073090,-54.136417,96.891296,-48.511074,-54.172447,123.411392,-95.419090,-54.684448,151.364349,,,,,,
18,0.150000,0.003810,-0.862318,-0.009511,-0.506264,-80.017593,-54.353077,123.983215,-96.241943,-54.130459,96.991417,-48.482533,-54.221214,123.579109,-95.328362,-54.707558,151.379013,-96.126091,-54.124851,97.084686,-48.506741,-54.231792,123.454437,-95.430611,-54.716480,151.468399,,,,,,
19,0.158333,0.004093,-0.862121,-0.009443,-0.506599,-80.008270,-54.361595,123.901306,-96.211586,-54.156456,96.896736,-48.472946,-54.216805,123.521828,-95.340324,-54.711529,151.285263,-96.088501,-54.156101,96.911575,-48.518383,-54.215786,123.406288,-95.418137,-54.712902,151.386353,,,,,,
20,0.166667,0.003495,-0.862241,-0.010016,-0.506387,-80.017441,-54.346397,123.964149,-96.234230,-54.091045,96.968117,-48.482254,-54.215099,123.569023,-95.335884,-54.733044,151.355240,-96.108894,-54.091343,97.042511,-48.510597,-54.213749,123.443626,-95.429337,-54.734085,151.406235,,,,,,
21,0.175000,0.003362,-0.862364,-0.010143,-0.506177,-80.024605,-54.353668,123.977005,-96.254608,-54.087322,96.989006,-48.489605,-54.225288,123.566467,-95.329659,-54.748394,151.375458,-96.115341,-54.087856,97.078712,-48.525105,-54.223774,123.430641,-95.427940,-54.749359,151.422043,,,,,,
22,0.183333,0.004294,-0.862054,-0.009445,-0.506711,-80.011612,-54.343639,123.902885,-96.207825,-54.149471,96.893990,-48.476246,-54.187977,123.531746,-95.350815,-54.693474,151.282852,-96.090729,-54.156494,96.902588,-48.518875,-54.182102,123.427704,-95.418282,-54.687027,151.349777,,,,,,
23,0.191667,0.003217,-0.862473,-0.009688,-0.506000,-80.024910,-54.370983,123.994476,-96.265945,-54.110432,97.013062,-48.490005,-54.265213,123.570740,-95.318840,-54.737309,151.399521,-96.131821,-54.110844,97.096481,-48.511112,-54.263744,123.430725,-95.428391,-54.738350,151.456009,,,,,,
24,0.200000,0.004188,-0.862011,-0.009295,-0.506787,-80.002899,-54.314873,123.897926,-96.194366,-54.119301,96.886177,-48.467407,-54.169868,123.532227,-95.346962,-54.655453,151.275284,-96.071510,-54.118996,96.900146,-48.517368,-54.168911,123.419853,-95.419617,-54.656715,151.373795,,,,,,
25,0.208333,0.003764,-0.862232,-0.010185,-0.506397,-80.017159,-54.356884,123.966949,-96.233307,-54.111317,96.970428,-48.482048,-54.205574,123.572754,-95.336159,-54.753757,151.357559,-96.125145,-54.110165,97.086227,-48.505386,-54.216606,123.459320,-95.426720,-54.772831,151.405533,,,,,,
26,0.216667,0.004454,-0.862003,-0.009725,-0.506790,-80.006744,-54.366550,123.917381,-96.198021,-54.172699,96.905518,-48.471394,-54.193123,123.552170,-95.350845,-54.733829,151.294357,-96.076637,-54.178482,96.908051,-48.519276,-54.197056,123.438751,-95.425629,-54.737160,151.407013,,,,,,
27,0.225000,0.004312,-0.862023,-0.009481,-0.506763,-80.000999,-54.352734,123.889328,-96.194000,-54.158386,96.878494,-48.465591,-54.194950,123.521965,-95.343452,-54.704865,151.267441,-96.076309,-54.154533,96.876427,-48.510761,-54.199619,123.405563,-95.419640,-54.706970,151.395950,,,,,,
28,0.233333,0.003401,-0.862405,-0.009859,-0.506111,-80.019150,-54.361023,123.983131,-96.253235,-54.105389,96.997482,-48.484180,-54.239780,123.567673,-95.320068,-54.737900,151.384125,-96.128860,-54.098961,97.108887,-48.511456,-54.247658,123.437210,-95.422127,-54.746181,151.450531,,,,,,
29,0.241667,0.002838,-0.862618,-0.008230,-0.505780,-79.999153,-54.410336,123.800072,-96.253792,-54.172848,96.826630,-48.464317,-54.372494,123.359673,-95.279411,-54.685661,151.213821,-96.055367,-54.180553,96.827888,-48.522522,-54.388332,123.138245,-95.419121,-54.683823,151.383041,,,,,,
30,0.250000,0.003465,-0.862423,-0.009558,-0.506087,-80.022415,-54.359001,123.978142,-96.257973,-54.116043,96.993271,-48.487446,-54.244102,123.560860,-95.321884,-54.716850,151.380219,-96.126953,-54.108925,97.096756,-48.526592,-54.227993,123.459045,-95.419670,-54.724339,151.454865,,,,,,
31,0.258333,0.003803,-0.862192,-0.010498,-0.506459,-80.019020,-54.337696,123.935013,-96.231323,-54.084843,96.936256,-48.483913,-54.174065,123.545494,-95.341858,-54.754177,151.323181,-96.115623,-54.085190,97.012840,-48.522942,-54.172871,123.438606,-95.413826,-54.754993,151.354202,,,,,,
32,0.266667,0.003914,-0.862271,-0.009354,-0.506345,-80.017952,-54.353363,123.946114,-96.237167,-54.141174,96.951157,-48.482811,-54.221050,123.547958,-95.333923,-54.697868,151.339142,-96.107628,-54.141186,96.997040,-48.521832,-54.219963,123.422150,-95.422913,-54.698925,151.418350,,,,,,
33,0.275000,0.004645,-0.862322,-0.009245,-0.506255,-80.033615,-54.405048,123.958626,-96.258255,-54.236633,96.966621,-48.498722,-54.236744,123.554253,-95.343918,-54.741764,151.354919,-96.149338,-54.236435,96.998779,-48.520985,-54.235741,123.441345,-95.430962,-54.742962,151.435822,,,,,,
34,0.283333,0.004313,-0.862204,-0.008895,-0.506465,-79.997932,-54.395145,123.837936,-96.209465,-54.218746,96.838104,-48.462708,-54.256321,123.448639,-95.321678,-54.710365,151.226974,-96.059288,-54.207546,96.807312,-48.502228,-54.256054,123.296478,-95.419991,-54.704807,151.371765,,,,,,
35,0.291667,0.003352,-0.862378,-0.009861,-0.506158,-80.019676,-54.380894,123.982109,-96.250832,-54.122478,96.994728,-48.484653,-54.262268,123.570053,-95.323578,-54.757935,151.381454,-96.126480,-54.105793,97.114944,-48.506035,-54.259895,123.453033,-95.427147,-54.761490,151.432358,,,,,,
36,0.300000,0.004296,-0.862009,-0.009850,-0.506779,-80.002014,-54.353703,123.879906,-96.194031,-54.147354,96.868576,-48.466656,-54.184769,123.513878,-95.345413,-54.728981,151.257172,-96.070213,-54.147030,96.888878,-48.513638,-54.183681,123.398727,-95.421852,-54.730381,151.351944,,,,,,
37,0.308333,0.003116,-0.862458,-0.009992,-0.506020,-80.023521,-54.361706,123.972054,-96.263351,-54.086411,96.990051,-48.488602,-54.251434,123.549843,-95.318657,-54.747265,151.376160,-96.126839,-54.087166,97.098663,-48.512836,-54.249928,123.411835,-95.424507,-54.748016,151.407516,,,,,,
38,0.316667,0.002977,-0.862399,-0.010054,-0.506121,-80.021660,-54.344921,123.986465,-96.255226,-54.060013,97.000809,-48.486629,-54.240192,123.571533,-95.323158,-54.734558,151.386978,-96.106682,-54.063217,97.087753,-48.522125,-54.231464,123.434563,-95.423477,-54.732349,151.418259,,,,,,
39,0.325000,0.003251,-0.862507,-0.009313,-0.505950,-80.011421,-54.382210,123.872833,-96.255539,-54.134892,96.893150,-48.476524,-54.286777,123.445335,-95.302246,-54.724949,151.279922,-96.102638,-54.148354,96.922325,-48.500484,-54.285744,123.272430,-95.423729,-54.724190,151.364456,,,,,,
40,0.333333,0.003083,-0.862529,-0.009637,-0.505907,-80.029152,-54.360191,124.017090,-96.276031,-54.093815,97.039253,-48.494305,-54.263279,123.586449,-95.317169,-54.723480,151.425476,-96.136162,-54.094513,97.138290,-48.519093,-54.261696,123.443977,-95.426826,-54.724361,151.469894,,,,,,
41,0.341667,0.004336,-0.861992,-0.009623,-0.506811,-80.003403,-54.322021,123.886147,-96.193344,-54.124729,96.873505,-48.467995,-54.158325,123.522430,-95.348923,-54.683006,151.262421,-96.076530,-54.124413,96.888924,-48.516674,-54.157368,123.416428,-95.416550,-54.684280,151.352890,,,,,,
42,0.350000,0.003477,-0.862437,-0.009540,-0.506063,-80.021576,-54.353310,124.002617,-96.258598,-54.111557,97.018608,-48.486629,-54.238316,123.583611,-95.319550,-54.710049,151.405548,-96.128311,-54.111912,97.098976,-48.510700,-54.237000,123.449974,-95.422173,-54.710987,151.458755,,,,,,
43,0.358333,0.004438,-0.862097,-0.009467,-0.506636,-80.011703,-54.373295,123.906906,-96.212593,-54.186470,96.900764,-48.476440,-54.209072,123.530334,-95.346115,-54.724335,151.289520,-96.095001,-54.185978,96.902634,-48.521610,-54.208130,123.420769,-95.419296,-54.725784,151.398514,,,,,,
44,0.366667,0.004167,-0.862091,-0.009499,-0.506648,-80.011871,-54.362286,123.909454,-96.212090,-54.159477,96.903008,-48.476528,-54.211700,123.533638,-95.347054,-54.715672,151.291626,-96.094841,-54.159081,96.919853,-48.521412,-54.210812,123.424522,-95.419304,-54.716961,151.383865,,,,,,
45,0.375000,0.003673,-0.862324,-0.010074,-0.506243,-80.023445,-54.366512,123.982628,-96.249207,-54.119389,96.991913,-48.488441,-54.223625,123.577118,-95.332726,-54.756519,151.378784,-96.131348,-54.117798,97.091141,-48.510040,-54.223320,123.456436,-95.428383,-54.762760,151.424881,,,,,,
46,0.383333,0.003889,-0.862253,-0.009251,-0.506378,-79.999817,-54.361927,123.840767,-96.216995,-54.151447,96.844559,-48.464622,-54.234268,123.444946,-95.317894,-54.700062,151.232697,-96.078918,-54.151276,96.874435,-48.502338,-54.233040,123.307281,-95.418846,-54.701466,151.340805,,,,,,
47,0.391667,0.003007,-0.862480,-0.009896,-0.505985,-80.026604,-54.367428,123.992760,-96.268608,-54.088982,97.012100,-48.491692,-54.266186,123.567909,-95.319572,-54.747112,151.398163,-96.128159,-54.089622,97.109680,-48.523762,-54.264637,123.429283,-95.421951,-54.747997,151.440155,,,,,,
48,0.400000,0.004220,-0.862019,-0.009585,-0.506767,-80.003326,-54.356483,123.880844,-96.196068,-54.153946,96.869919,-48.467922,-54.200283,123.513802,-95.346046,-54.715214,151.258713,-96.074059,-54.153660,96.887192,-48.516300,-54.199261,123.401550,-95.419296,-54.716518,151.353668,,,,,,
49,0.408333,0.004411,-0.862194,-0.009049,-0.506478,-80.015778,-54.372059,123.918709,-96.226501,-54.196449,96.918404,-48.480591,-54.222870,123.530457,-95.340279,-54.696846,151.307190,-96.113342,-54.194981,96.945564,-48.521919,-54.230309,123.416321,-95.423973,-54.699020,151.438019,,,,,,
50,0.416667,0.003105,-0.862407,-0.009942,-0.506109,-80.019791,-54.355717,123.982269,-96.254051,-54.081238,96.996918,-48.484787,-54.247746,123.566544,-95.320595,-54.738167,151.383270,-96.118446,-54.081745,97.088295,-48.508724,-54.246193,123.427673,-95.427673,-54.739197,151.431290,,,,,,
51,0.425000,0.003283,-0.862329,-0.009104,-0.506256,-80.002945,-54.356949,123.862488,-96.227852,-54.117462,96.871185,-48.467743,-54.266800,123.457359,-95.313293,-54.686577,151.258835,-96.072998,-54.131645,96.887115,-48.508339,-54.266098,123.293678,-95.422043,-54.678585,151.353485,,,,,,
52,0.433333,0.003411,-0.862420,-0.009663,-0.506089,-80.019760,-54.358196,123.991089,-96.255180,-54.109035,97.006187,-48.484791,-54.242821,123.573975,-95.319344,-54.722725,151.393005,-96.124565,-54.116165,97.102539,-48.512314,-54.237095,123.451447,-95.424942,-54.725826,151.458466,,,,,,
53,0.441667,0.004409,-0.862027,-0.009649,-0.506752,-80.003754,-54.332664,123.907692,-96.197395,-54.138672,96.897247,-48.468414,-54.164135,123.539680,-95.345497,-54.695190,151.286072,-96.071632,-54.147835,96.878784,-48.514484,-54.153641,123.425056,-95.420280,-54.691334,151.382095,,,,,,
54,0.450000,0.003508,-0.862332,-0.009978,-0.506233,-80.018303,-54.337456,123.996323,-96.244766,-54.084080,97.006065,-48.483253,-54.206604,123.589890,-95.326942,-54.721684,151.392929,-96.125366,-54.083183,97.106094,-48.505062,-54.210812,123.465340,-95.425858,-54.724178,151.443863,,,,,,
55,0.458333,0.004166,-0.862225,-0.009319,-0.506423,-80.013847,-54.367214,123.937035,-96.228157,-54.169960,96.939003,-48.478683,-54.222424,123.544670,-95.334755,-54.709255,151.327347,-96.106720,-54.169888,96.975815,-48.517059,-54.221394,123.427628,-95.416786,-54.710346,151.407120,,,,,,
56,0.466667,0.003273,-0.862280,-0.009962,-0.506323,-80.012169,-54.331787,123.923477,-96.232994,-54.065830,96.929970,-48.476994,-54.214199,123.523529,-95.326576,-54.715324,151.316864,-96.095573,-54.046806,97.009735,-48.518105,-54.210899,123.390831,-95.419724,-54.718399,151.382812,,,,,,
57,0.475000,0.003654,-0.862335,-0.009810,-0.506230,-80.022591,-54.346992,123.999939,-96.249161,-54.106766,97.009628,-48.487549,-54.213760,123.593338,-95.331100,-54.720451,151.396759,-96.129242,-54.107445,97.104904,-48.512222,-54.211769,123.479424,-95.427567,-54.722824,151.456940,,,,,,
58,0.483333,0.003047,-0.862431,-0.009388,-0.506079,-80.002472,-54.365078,123.851936,-96.238556,-54.104118,96.867538,-48.467430,-54.278271,123.433777,-95.301483,-54.712833,151.254379,-96.082680,-54.104210,96.914436,-48.502979,-54.276646,123.274124,-95.422142,-54.714367,151.366867,,,,,,
59,0.491667,0.003269,-0.862427,-0.010385,-0.506065,-80.032768,-54.374722,123.982246,-96.269829,-54.096008,96.998619,-48.497879,-54.243393,123.563538,-95.330635,-54.784752,151.384491,-96.137207,-54.096909,97.113228,-48.527420,-54.241798,123.434547,-95.426254,-54.785461,151.402222,,,,,,
60,0.500000,0.004326,-0.861978,-0.009731,-0.506835,-80.004692,-54.348736,123.908516,-96.193207,-54.147564,96.895042,-48.469265,-54.182068,123.546516,-95.351654,-54.716576,151.283890,-96.074844,-54.147125,96.899628,-48.517136,-54.181110,123.437881,-95.422493,-54.717976,151.388779,,,,,,
61,0.508333,0.003669,-0.862306,-0.009826,-0.506279,-80.019455,-54.333561,123.957977,-96.242966,-54.093655,96.965836,-48.484386,-54.199009,123.554962,-95.331055,-54.708008,151.353043,-96.124161,-54.083549,97.073471,-48.520458,-54.205021,123.428886,-95.420815,-54.713959,151.408401,,,,,,
62,0.516667,0.003535,-0.862345,-0.009913,-0.506212,-80.019646,-54.350464,123.986092,-96.247345,-54.100563,96.996559,-48.484619,-54.220299,123.578186,-95.327019,-54.730526,151.383438,-96.129837,-54.099159,97.092934,-48.509678,-54.225437,123.457649,-95.420410,-54.739025,151.431076,,,,,,
63,0.525000,0.003426,-0.862310,-0.009164,-0.506286,-79.999504,-54.356258,123.854202,-96.222565,-54.122856,96.861717,-48.464298,-54.256397,123.451317,-95.311707,-54.689510,151.249481,-96.072868,-54.123051,96.896561,-48.498905,-54.261951,123.284210,-95.424507,-54.690128,151.346756,,,,,,
64,0.533333,0.003629,-0.862374,-0.009569,-0.506169,-80.025703,-54.374607,123.982643,-96.256081,-54.140312,96.994576,-48.490696,-54.250530,123.571472,-95.330391,-54.732971,151.381790,-96.133186,-54.140160,97.087250,-48.529064,-54.250282,123.459885,-95.424782,-54.742756,151.458664,,,,,,
65,0.541667,0.003487,-0.862265,-0.010123,-0.506343,-80.014473,-54.303585,123.934410,-96.234024,-54.044609,96.940056,-48.479336,-54.169186,123.536125,-95.330116,-54.696957,151.326965,-96.098618,-54.044815,97.006271,-48.523983,-54.167820,123.408707,-95.416931,-54.698093,151.387497,,,,,,
66,0.550000,0.003329,-0.862353,-0.010307,-0.506192,-80.023094,-54.338917,123.969734,-96.252167,-54.065762,96.981239,-48.488083,-54.206970,123.560356,-95.329079,-54.744011,151.367508,-96.128716,-54.077377,97.099419,-48.525612,-54.217121,123.446678,-95.414917,-54.753803,151.395737,,,,,,
67,0.558333,0.003631,-0.862309,-0.010416,-0.506262,-80.021057,-54.327507,123.970276,-96.245712,-54.067722,96.979004,-48.486073,-54.175766,123.566231,-95.331421,-54.739029,151.365509,-96.120392,-54.074989,97.070694,-48.515991,-54.176128,123.445374,-95.424187,-54.741737,151.408447,,,,,,
68,0.566667,0.004035,-0.862087,-0.009682,-0.506652,-80.002625,-54.321445,123.918526,-96.202660,-54.105816,96.912086,-48.467278,-54.172001,123.542961,-95.337975,-54.686516,151.300446,-96.070610,-54.114979,96.917610,-48.516926,-54.175518,123.423843,-95.417084,-54.684151,151.407852,,,,,,
69,0.575000,0.003363,-0.862334,-0.010419,-0.506222,-80.025566,-54.376015,123.998863,-96.252754,-54.101357,97.009254,-48.490559,-54.238625,123.591766,-95.333443,-54.788055,151.395477,-96.131165,-54.102070,97.114571,-48.511387,-54.237171,123.468979,-95.428329,-54.788795,151.415497,,,,,,
70,0.583333,0.004356,-0.862001,-0.009891,-0.506792,-80.002396,-54.340267,123.879341,-96.193596,-54.136002,96.867508,-48.467045,-54.166744,123.514297,-95.346596,-54.718048,151.256149,-96.070862,-54.135624,96.883041,-48.519939,-54.165775,123.403839,-95.415909,-54.719383,151.350784,,,,,,
71,0.591667,0.002855,-0.862517,-0.009908,-0.505924,-80.022903,-54.377251,123.991722,-96.268791,-54.090107,97.013504,-48.488026,-54.283802,123.562263,-95.311935,-54.757835,151.399307,-96.131973,-54.090939,97.123627,-48.510342,-54.282272,123.422783,-95.420021,-54.758526,151.430634,,,,,,
72,0.600000,0.003361,-0.862299,-0.010309,-0.506284,-80.013367,-54.329437,123.964249,-96.236710,-54.057949,96.972298,-48.478279,-54.195755,123.561577,-95.325157,-54.734604,151.358780,-96.100410,-54.058887,97.032280,-48.512108,-54.174164,123.436943,-95.414360,-54.729431,151.384628,,,,,,
73,0.608333,0.003323,-0.862283,-0.009745,-0.506322,-80.012161,-54.319019,123.948807,-96.233040,-54.062370,96.955223,-48.476959,-54.205833,123.548691,-95.326530,-54.688850,151.342407,-96.095680,-54.062515,97.007751,-48.519806,-54.204506,123.416481,-95.418785,-54.690025,151.421173,,,,,,
74,0.616667,0.003440,-0.862419,-0.009768,-0.506090,-80.023682,-54.345840,124.012672,-96.259071,-54.095146,97.027779,-48.488739,-54.225468,123.595665,-95.323288,-54.716900,151.414505,-96.126686,-54.095638,97.112160,-48.511929,-54.223972,123.459435,-95.428635,-54.717892,151.466537,,,,,,
75,0.625000,0.004044,-0.862091,-0.009669,-0.506645,-80.007462,-54.320980,123.902832,-96.207916,-54.106232,96.896637,-48.472122,-54.171497,123.526787,-95.342400,-54.685204,151.284988,-96.075691,-54.104408,96.911285,-48.515888,-54.162701,123.399857,-95.420815,-54.680374,151.342911,,,,,,
76,0.633333,0.003369,-0.862361,-0.010090,-0.506182,-80.026558,-54.375343,124.000206,-96.256210,-54.110954,97.011986,-48.491550,-54.248329,123.590034,-95.331963,-54.766739,151.398514,-96.126709,-54.111504,97.105743,-48.517845,-54.246899,123.460205,-95.429955,-54.767612,151.435608,,,,,,
