0.0577525552435762,0.0577525552435762,0,0,0.660504592339915,0.660504592339915,0.659403388948339,0.659403388948339
0.0622565950474259,0.0622565950474259,0,0,0.65366452096041,0.65366452096041,0.65239816625284,0.65239816625284
0.0666357589007521,0.0666357589007521,0,0,0.646932297459936,0.646932297459936,0.645496534227887,0.645496534227887
0.0708954916022465,0.0708954916022465,0,0,0.640305637189953,0.640305637189953,0.638697168336753,0.638697168336753
0.0750400382996415,0.0750400382996415,0,0,0.633781498382645,0.633781498382645,0.631997921425706,0.631997921425706
0.0790728743080923,0.0790728743080923,0,0,0.627356566432277,0.627356566432277,0.625396308563597,0.625396308563597
0.0829971069672817,0.0829971069672817,0,0,0.621027639572266,0.621027639572266,0.618889886572981,0.618889886572981
0.0868157102556228,0.0868157102556228,0,0,0.614791807422394,0.614791807422394,0.612476429264347,0.612476429264347
0.0905315809371423,0.0905315809371423,0,0,0.608646440506935,0.608646440506935,0.606153920473895,0.606153920473895
0.0941474857957499,0.0941474857957499,0,0,0.602589080605254,0.602589080605254,0.599920453444371,0.599920453444371
0.0976659884233547,0.0976659884233547,0,0,0.596617329514209,0.596617329514209,0.593774130073618,0.593774130073618
0.101089416485983,0.101089416485983,0,0,0.590728796777311,0.590728796777311,0.587713016795967,0.587713016795967
0.104419885337573,0.104419885337573,0,0,0.584921116089903,0.584921116089903,0.581735165169821,0.581735165169821
0.107659357460433,0.107659357460433,0,0,0.57919200175918,0.57919200175918,0.575838669312169,0.575838669312169
0.11080970303233,0.11080970303233,0,0,0.573539303482211,0.573539303482211,0.57002172058412,0.57002172058412
0.113872734360614,0.113872734360614,0,0,0.567961027950548,0.567961027950548,0.564282630124356,0.564282630124356
0.116850206027871,0.116850206027871,0,0,0.562455318229726,0.562455318229726,0.558619811165979,0.558619811165979
0.119743791151742,0.119743791151742,0,0,0.557020403396069,0.557020403396069,0.553031733242271,0.553031733242271
0.122555053684035,0.122555053684035,0,0,0.551654542388632,0.551654542388632,0.54751687095172,0.54751687095172
0.125285434880363,0.125285434880363,0,0,0.546355984898204,0.546355984898204,0.542073668703172,0.542073668703172
0.127936262281239,0.127936262281239,0,0,0.541122961632248,0.541122961632248,0.536700532961322,0.536700532961322
0.130508777722055,0.130508777722055,0,0,0.535953702757489,0.535953702757489,0.531395850862381,0.531395850862381
0.133004172602813,0.133004172602813,0,0,0.530846472710122,0.530846472710122,0.526158024196196,0.526158024196196
0.135423616731048,0.135423616731048,0,0,0.525799605409624,0.525799605409624,0.520985503888958,0.520985503888958
0.137768271185022,0.137768271185022,0,0,0.520811526429148,0.520811526429148,0.5158768124274,0.5158768124274
0.140039283088263,0.140039283088263,0,0,0.51588075558733,0.51588075558733,0.510830548031152,0.510830548031152
0.142237767433717,0.142237767433717,0,0,0.511005891343867,0.511005891343867,0.505845371688326,0.505845371688326
0.144364785353697,0.144364785353697,0,0,0.506185584337509,0.506185584337509,0.500919983705329,0.500919983705329
0.146421328380101,0.146421328380101,0,0,0.501418509752835,0.501418509752835,0.496053098670957,0.496053098670957
0.148408314875587,0.148408314875587,0,0,0.496703346935474,0.496703346935474,0.491243426679223,0.491243426679223
0.150326599721586,0.150326599721586,0,0,0.492038770960787,0.492038770960787,0.486489665335196,0.486489665335196
0.152176993611966,0.152176993611966,0,0,0.487423456413793,0.487423456413793,0.481790503026632,0.481790503026632
0.153960285487212,0.153960285487212,0,0,0.482856090010382,0.482856090010382,0.47714463058925,0.47714463058925
0.15567726140944,0.15567726140944,0,0,0.478335386796382,0.478335386796382,0.472550756665637,0.472550756665637
0.157328715156753,0.157328715156753,0,0,0.473860104677782,0.473860104677782,0.46800762194615,0.46800762194615
0.158915449006784,0.158915449006784,0,0,0.469429053500363,0.469429053500363,0.463514008696969,0.463514008696969
0.160438266340935,0.160438266340935,0,0,0.465041097061501,0.465041097061501,0.459068743879582,0.459068743879582
0.161897959866436,0.161897959866436,0,0,0.460695148539688,0.460695148539688,0.454670696072235,0.454670696072235
0.163295299905626,0.163295299905626,0,0,0.4563901613296,0.4563901613296,0.450318767829475,0.450318767829475
0.164631026431982,0.164631026431982,0,0,0.452125117982485,0.452125117982485,0.446011885870099,0.446011885870099
