22:02:12.024, 1, -5e-05
22:02:12.024, 2, -5e-05
22:02:12.025, 3, -5e-05
22:02:12.025, 4, -5e-05
22:02:12.525, 1, -5e-05
22:02:12.526, 2, -5e-05
22:02:12.526, 3, -5e-05
22:02:12.526, 4, -5e-05
22:02:13.027, 1, -7e-05
22:02:13.027, 2, -7e-05
22:02:13.027, 3, -7e-05
22:02:13.027, 4, -7e-05
22:02:13.528, 1, -0.00013
22:02:13.528, 2, -0.00013
22:02:13.528, 3, -0.00013
22:02:13.529, 4, -0.00013
22:02:14.029, 1, -0.00025
22:02:14.029, 2, -0.00025
22:02:14.030, 3, -0.00025
22:02:14.030, 4, -0.00025
22:02:14.530, 1, -0.00043
22:02:14.531, 2, -0.00043
22:02:14.531, 3, -0.00043
22:02:14.531, 4, -0.00043
22:02:15.032, 1, -0.0007
22:02:15.032, 2, -0.0007
22:02:15.032, 3, -0.0007
22:02:15.033, 4, -0.0007
22:02:15.533, 1, -0.00107
22:02:15.533, 2, -0.00107
22:02:15.534, 3, -0.00107
22:02:15.534, 4, -0.00107
22:02:16.034, 1, -0.00155
22:02:16.035, 2, -0.00155
22:02:16.035, 3, -0.00155
22:02:16.035, 4, -0.00155
22:02:16.535, 1, -0.00215
22:02:16.536, 2, -0.00215
22:02:16.536, 3, -0.00215
22:02:16.536, 4, -0.00215
22:02:17.037, 1, -0.00289
22:02:17.037, 2, -0.00289
22:02:17.037, 3, -0.00289
22:02:17.037, 4, -0.00289
22:02:17.539, 1, -0.00376
22:02:17.539, 2, -0.00376
22:02:17.539, 3, -0.00376
22:02:17.540, 4, -0.00376
22:02:18.040, 1, -0.00479
22:02:18.040, 2, -0.00479
22:02:18.041, 3, -0.00479
22:02:18.041, 4, -0.00479
22:02:18.542, 1, -0.00597
22:02:18.542, 2, -0.00597
22:02:18.542, 3, -0.00597
22:02:18.542, 4, -0.00597
22:02:19.043, 1, -0.00731
22:02:19.043, 2, -0.00731
22:02:19.043, 3, -0.00731
22:02:19.043, 4, -0.00731
22:02:19.545, 1, -0.00882
22:02:19.546, 2, -0.00882
22:02:19.546, 3, -0.00882
22:02:19.547, 4, -0.00882
22:02:20.047, 1, -0.0105
22:02:20.047, 2, -0.0105
22:02:20.048, 3, -0.0105
22:02:20.048, 4, -0.0105
22:02:20.548, 1, -0.01235
22:02:20.549, 2, -0.01235
22:02:20.549, 3, -0.01235
22:02:20.549, 4, -0.01235
22:02:21.050, 1, -0.01437
22:02:21.050, 2, -0.01437
22:02:21.050, 3, -0.01437
22:02:21.051, 4, -0.01437
22:02:21.551, 1, -0.01656
22:02:21.551, 2, -0.01656
22:02:21.552, 3, -0.01656
22:02:21.552, 4, -0.01656
22:02:22.052, 1, -0.01893
22:02:22.053, 2, -0.01893
22:02:22.053, 3, -0.01893
22:02:22.053, 4, -0.01893
22:02:22.554, 1, -0.02146
22:02:22.554, 2, -0.02146
22:02:22.554, 3, -0.02146
22:02:22.555, 4, -0.02146
22:02:23.055, 1, -0.02415
22:02:23.056, 2, -0.02415
22:02:23.056, 3, -0.02415
22:02:23.056, 4, -0.02415
22:02:23.557, 1, -0.02701
22:02:23.557, 2, -0.02701
22:02:23.557, 3, -0.02701
22:02:23.557, 4, -0.02701
22:02:24.058, 1, -0.03002
22:02:24.058, 2, -0.03002
22:02:24.058, 3, -0.03002
22:02:24.059, 4, -0.03002
22:02:24.559, 1, -0.03319
22:02:24.560, 2, -0.03319
22:02:24.560, 3, -0.03319
22:02:24.560, 4, -0.03319
22:02:25.061, 1, -0.03649
22:02:25.061, 2, -0.03649
22:02:25.061, 3, -0.03649
22:02:25.062, 4, -0.03649
22:02:25.562, 1, -0.03993
22:02:25.562, 2, -0.03993
22:02:25.563, 3, -0.03993
22:02:25.563, 4, -0.03993
22:02:26.063, 1, -0.0435
22:02:26.064, 2, -0.0435
22:02:26.064, 3, -0.0435
22:02:26.064, 4, -0.0435
22:02:26.564, 1, -0.04718
22:02:26.565, 2, -0.04718
22:02:26.565, 3, -0.04718
22:02:26.565, 4, -0.04718
22:02:27.066, 1, -0.05097
22:02:27.066, 2, -0.05097
22:02:27.066, 3, -0.05097
22:02:27.067, 4, -0.05097
22:02:27.567, 1, -0.05486
22:02:27.567, 2, -0.05486
22:02:27.568, 3, -0.05486
22:02:27.568, 4, -0.05486
22:02:28.068, 1, -0.05883
22:02:28.069, 2, -0.05883
22:02:28.069, 3, -0.05883
22:02:28.069, 4, -0.05883
22:02:28.570, 1, -0.06287
22:02:28.570, 2, -0.06287
22:02:28.570, 3, -0.06287
22:02:28.571, 4, -0.06287
22:02:29.071, 1, -0.06698
22:02:29.071, 2, -0.06698
22:02:29.072, 3, -0.06698
22:02:29.072, 4, -0.06698
22:02:29.572, 1, -0.07113
22:02:29.573, 2, -0.07113
22:02:29.573, 3, -0.07113
22:02:29.573, 4, -0.07113
22:02:30.074, 1, -0.07532
22:02:30.074, 2, -0.07532
22:02:30.074, 3, -0.07532
22:02:30.075, 4, -0.07532
22:02:30.575, 1, -0.07954
22:02:30.575, 2, -0.07954
22:02:30.577, 3, -0.07954
22:02:30.577, 4, -0.07954
22:02:31.078, 1, -0.08376
22:02:31.078, 2, -0.08376
22:02:31.078, 3, -0.08376
22:02:31.078, 4, -0.08376
22:02:31.579, 1, -0.08798
22:02:31.579, 2, -0.08798
22:02:31.579, 3, -0.08798
22:02:31.579, 4, -0.08798
22:02:32.080, 1, -0.09218
22:02:32.080, 2, -0.09218
22:02:32.081, 3, -0.09218
22:02:32.081, 4, -0.09218
22:02:32.581, 1, -0.09636
22:02:32.582, 2, -0.09636
22:02:32.582, 3, -0.09636
22:02:32.582, 4, -0.09636
22:02:33.083, 1, -0.10049
22:02:33.083, 2, -0.10049
22:02:33.083, 3, -0.10049
22:02:33.084, 4, -0.10049
22:02:33.584, 1, -0.10457
22:02:33.584, 2, -0.10457
22:02:33.585, 3, -0.10457
22:02:33.585, 4, -0.10457
22:02:34.085, 1, -0.10858
22:02:34.086, 2, -0.10858
22:02:34.086, 3, -0.10858
22:02:34.086, 4, -0.10858
22:02:34.587, 1, -0.11251
22:02:34.587, 2, -0.11251
22:02:34.587, 3, -0.11251
22:02:34.587, 4, -0.11251
22:02:35.088, 1, -0.11635
22:02:35.088, 2, -0.11635
22:02:35.088, 3, -0.11635
22:02:35.089, 4, -0.11635
22:02:35.589, 1, -0.1201
22:02:35.590, 2, -0.1201
22:02:35.590, 3, -0.1201
22:02:35.590, 4, -0.1201
22:02:36.091, 1, -0.12373
22:02:36.091, 2, -0.12373
22:02:36.091, 3, -0.12373
22:02:36.092, 4, -0.12373
22:02:36.592, 1, -0.12724
22:02:36.592, 2, -0.12724
22:02:36.593, 3, -0.12724
22:02:36.593, 4, -0.12724
22:02:37.093, 1, -0.13063
22:02:37.094, 2, -0.13063
22:02:37.094, 3, -0.13063
22:02:37.094, 4, -0.13063
22:02:37.595, 1, -0.13388
22:02:37.595, 2, -0.13388
22:02:37.595, 3, -0.13388
22:02:37.595, 4, -0.13388
22:02:38.096, 1, -0.13699
22:02:38.096, 2, -0.13699
22:02:38.096, 3, -0.13699
22:02:38.097, 4, -0.13699
22:02:38.597, 1, -0.13995
22:02:38.597, 2, -0.13995
22:02:38.598, 3, -0.13995
22:02:38.598, 4, -0.13995
22:02:39.099, 1, -0.14275
22:02:39.100, 2, -0.14275
22:02:39.100, 3, -0.14275
22:02:39.100, 4, -0.14275
22:02:39.601, 1, -0.14541
22:02:39.601, 2, -0.14541
22:02:39.601, 3, -0.14541
22:02:39.602, 4, -0.14541
22:02:40.102, 1, -0.1479
22:02:40.102, 2, -0.1479
22:02:40.103, 3, -0.1479
22:02:40.103, 4, -0.1479
22:02:40.603, 1, -0.15024
22:02:40.604, 2, -0.15024
22:02:40.604, 3, -0.15024
22:02:40.604, 4, -0.15024
22:02:41.105, 1, -0.15577
22:02:41.105, 2, -0.15577
22:02:41.105, 3, -0.15577
22:02:41.106, 4, -0.15577
22:02:41.606, 1, -0.16446
22:02:41.606, 2, -0.16446
22:02:41.606, 3, -0.16446
22:02:41.607, 4, -0.16446
22:02:42.107, 1, -0.17326
22:02:42.108, 2, -0.17326
22:02:42.108, 3, -0.17326
22:02:42.108, 4, -0.17326
22:02:42.609, 1, -0.18194
22:02:42.609, 2, -0.18194
22:02:42.609, 3, -0.18194
22:02:42.610, 4, -0.18194
22:02:43.110, 1, -0.19047
22:02:43.110, 2, -0.19047
22:02:43.111, 3, -0.19047
22:02:43.111, 4, -0.19047
22:02:43.611, 1, -0.19884
22:02:43.612, 2, -0.19884
22:02:43.612, 3, -0.19884
22:02:43.612, 4, -0.19884
22:02:44.113, 1, -0.20703
22:02:44.113, 2, -0.20703
22:02:44.113, 3, -0.20703
22:02:44.114, 4, -0.20703
22:02:44.614, 1, -0.21503
22:02:44.614, 2, -0.21504
22:02:44.615, 3, -0.21504
22:02:44.615, 4, -0.21503
22:02:45.115, 1, -0.22284
22:02:45.116, 2, -0.22284
22:02:45.116, 3, -0.22284
22:02:45.116, 4, -0.22284
22:02:45.617, 1, -0.23043
22:02:45.617, 2, -0.23043
22:02:45.617, 3, -0.23043
22:02:45.619, 4, -0.23043
22:02:46.119, 1, -0.2378
22:02:46.119, 2, -0.2378
22:02:46.120, 3, -0.2378
22:02:46.120, 4, -0.2378
22:02:46.620, 1, -0.24493
22:02:46.621, 2, -0.24493
22:02:46.622, 3, -0.24493
22:02:46.623, 4, -0.24493
22:02:47.123, 1, -0.25182
22:02:47.124, 2, -0.25182
22:02:47.124, 3, -0.25182
22:02:47.124, 4, -0.25182
22:02:47.625, 1, -0.25846
22:02:47.625, 2, -0.25846
22:02:47.625, 3, -0.25846
22:02:47.626, 4, -0.25846
22:02:48.126, 1, -0.26484
22:02:48.126, 2, -0.26484
22:02:48.127, 3, -0.26484
22:02:48.127, 4, -0.26484
22:02:48.627, 1, -0.27095
22:02:48.628, 2, -0.27095
22:02:48.628, 3, -0.27095
22:02:48.628, 4, -0.27095
22:02:49.129, 1, -0.27678
22:02:49.129, 2, -0.27678
22:02:49.129, 3, -0.27678
22:02:49.130, 4, -0.27678
22:02:49.630, 1, -0.28234
22:02:49.630, 2, -0.28234
22:02:49.631, 3, -0.28234
22:02:49.631, 4, -0.28234
22:02:50.131, 1, -0.28761
22:02:50.132, 2, -0.28761
22:02:50.132, 3, -0.28761
22:02:50.132, 4, -0.28761
22:02:50.633, 1, -0.29259
22:02:50.633, 2, -0.29259
22:02:50.633, 3, -0.29259
22:02:50.633, 4, -0.29259
22:02:51.134, 1, -0.29727
22:02:51.134, 2, -0.29727
22:02:51.134, 3, -0.29727
22:02:51.135, 4, -0.29727
22:02:51.635, 1, -0.30167
22:02:51.635, 2, -0.30167
22:02:51.636, 3, -0.30167
22:02:51.636, 4, -0.30167
22:02:52.137, 1, -0.30577
22:02:52.137, 2, -0.30577
22:02:52.137, 3, -0.30577
22:02:52.137, 4, -0.30577
22:02:52.638, 1, -0.30957
22:02:52.638, 2, -0.30957
22:02:52.638, 3, -0.30957
22:02:52.639, 4, -0.30957
22:02:53.139, 1, -0.31309
22:02:53.139, 2, -0.31309
22:02:53.140, 3, -0.31309
22:02:53.140, 4, -0.31309
22:02:53.640, 1, -0.31631
22:02:53.640, 2, -0.31631
22:02:53.641, 3, -0.31631
22:02:53.641, 4, -0.31631
22:02:54.141, 1, -0.31925
22:02:54.142, 2, -0.31925
22:02:54.142, 3, -0.31925
22:02:54.142, 4, -0.31925
22:02:54.643, 1, -0.3219
22:02:54.643, 2, -0.3219
22:02:54.643, 3, -0.3219
22:02:54.643, 4, -0.3219
22:02:55.144, 1, -0.32428
22:02:55.144, 2, -0.32428
22:02:55.145, 3, -0.32428
22:02:55.145, 4, -0.32428
22:02:55.645, 1, -0.32639
22:02:55.646, 2, -0.32639
22:02:55.646, 3, -0.32639
22:02:55.646, 4, -0.32639
22:02:56.147, 1, -0.32825
22:02:56.147, 2, -0.32825
22:02:56.147, 3, -0.32825
22:02:56.148, 4, -0.32825
22:02:56.648, 1, -0.32986
22:02:56.648, 2, -0.32986
22:02:56.649, 3, -0.32986
22:02:56.649, 4, -0.32986
22:02:57.150, 1, -0.33123
22:02:57.151, 2, -0.33123
22:02:57.151, 3, -0.33123
22:02:57.151, 4, -0.33123
22:02:57.653, 1, -0.33238
22:02:57.653, 2, -0.33238
22:02:57.653, 3, -0.33238
22:02:57.654, 4, -0.33238
22:02:58.154, 1, -0.33332
22:02:58.154, 2, -0.33332
22:02:58.155, 3, -0.33332
22:02:58.155, 4, -0.33332
22:02:58.655, 1, -0.33407
22:02:58.656, 2, -0.33407
22:02:58.656, 3, -0.33407
22:02:58.656, 4, -0.33407
22:02:59.157, 1, -0.33465
22:02:59.157, 2, -0.33465
22:02:59.157, 3, -0.33465
22:02:59.158, 4, -0.33465
22:02:59.658, 1, -0.33507
22:02:59.658, 2, -0.33507
22:02:59.659, 3, -0.33507
22:02:59.659, 4, -0.33507
22:03:00.159, 1, -0.33536
22:03:00.160, 2, -0.33536
22:03:00.160, 3, -0.33536
22:03:00.160, 4, -0.33536
22:03:00.661, 1, -0.33554
22:03:00.661, 2, -0.33554
22:03:00.662, 3, -0.33554
22:03:00.662, 4, -0.33554
22:03:01.163, 1, -0.33564
22:03:01.163, 2, -0.33564
22:03:01.163, 3, -0.33564
22:03:01.164, 4, -0.33564
22:03:01.665, 1, -0.33568
22:03:01.666, 2, -0.33568
22:03:01.666, 3, -0.33568
22:03:01.666, 4, -0.33568
22:03:02.167, 1, -0.33568
22:03:02.167, 2, -0.33568
22:03:02.167, 3, -0.33568
22:03:02.168, 4, -0.33568
22:03:02.668, 1, -0.33568
22:03:02.668, 2, -0.33568
22:03:02.669, 3, -0.33568
22:03:02.669, 4, -0.33568
22:03:03.169, 1, -0.33568
22:03:03.170, 2, -0.33568
22:03:03.170, 3, -0.33568
22:03:03.170, 4, -0.33568
22:03:03.672, 1, -0.33565
22:03:03.672, 2, -0.33565
22:03:03.672, 3, -0.33565
22:03:03.673, 4, -0.33565
22:03:04.173, 1, -0.33556
22:03:04.173, 2, -0.33556
22:03:04.174, 3, -0.33556
22:03:04.174, 4, -0.33556
22:03:04.674, 1, -0.33538
22:03:04.675, 2, -0.33538
22:03:04.675, 3, -0.33538
22:03:04.675, 4, -0.33538
22:03:05.175, 1, -0.3351
22:03:05.176, 2, -0.3351
22:03:05.176, 3, -0.3351
22:03:05.176, 4, -0.3351
22:03:05.677, 1, -0.33469
22:03:05.677, 2, -0.33469
22:03:05.677, 3, -0.33469
22:03:05.677, 4, -0.33469
22:03:06.178, 1, -0.33412
22:03:06.178, 2, -0.33412
22:03:06.178, 3, -0.33412
22:03:06.179, 4, -0.33412
22:03:06.679, 1, -0.33339
22:03:06.680, 2, -0.33339
22:03:06.680, 3, -0.33339
22:03:06.680, 4, -0.33339
22:03:07.181, 1, -0.33246
22:03:07.181, 2, -0.33246
22:03:07.181, 3, -0.33246
22:03:07.182, 4, -0.33246
22:03:07.682, 1, -0.33133
22:03:07.682, 2, -0.33133
22:03:07.683, 3, -0.33133
22:03:07.683, 4, -0.33133
22:03:08.184, 1, -0.32998
22:03:08.184, 2, -0.32998
22:03:08.184, 3, -0.32998
22:03:08.184, 4, -0.32998
22:03:08.685, 1, -0.32839
22:03:08.685, 2, -0.32839
22:03:08.685, 3, -0.32839
22:03:08.686, 4, -0.32839
22:03:09.186, 1, -0.32656
22:03:09.186, 2, -0.32656
22:03:09.187, 3, -0.32656
22:03:09.187, 4, -0.32656
22:03:09.687, 1, -0.32447
22:03:09.688, 2, -0.32447
22:03:09.688, 3, -0.32447
22:03:09.688, 4, -0.32447
22:03:10.189, 1, -0.32211
22:03:10.189, 2, -0.32211
22:03:10.189, 3, -0.32211
22:03:10.189, 4, -0.32211
22:03:10.690, 1, -0.31948
22:03:10.690, 2, -0.31948
22:03:10.690, 3, -0.31948
22:03:10.691, 4, -0.31948
22:03:11.191, 1, -0.31657
22:03:11.191, 2, -0.31657
22:03:11.192, 3, -0.31657
22:03:11.192, 4, -0.31657
22:03:11.692, 1, -0.31337
22:03:11.693, 2, -0.31337
22:03:11.693, 3, -0.31337
22:03:11.693, 4, -0.31337
22:03:12.194, 1, -0.30989
22:03:12.194, 2, -0.30989
22:03:12.194, 3, -0.30989
22:03:12.195, 4, -0.30989
22:03:12.695, 1, -0.30611
22:03:12.695, 2, -0.30611
22:03:12.696, 3, -0.30611
22:03:12.696, 4, -0.30611
22:03:13.196, 1, -0.30204
22:03:13.197, 2, -0.30204
22:03:13.197, 3, -0.30204
22:03:13.197, 4, -0.30204
22:03:13.698, 1, -0.29767
22:03:13.698, 2, -0.29767
22:03:13.698, 3, -0.29767
22:03:13.699, 4, -0.29767
22:03:14.199, 1, -0.29301
22:03:14.199, 2, -0.29301
22:03:14.200, 3, -0.29301
22:03:14.200, 4, -0.29301
22:03:14.700, 1, -0.28806
22:03:14.701, 2, -0.28806
22:03:14.701, 3, -0.28806
22:03:14.701, 4, -0.28806
22:03:15.202, 1, -0.28282
22:03:15.202, 2, -0.28282
22:03:15.202, 3, -0.28282
22:03:15.203, 4, -0.28282
22:03:15.703, 1, -0.2773
22:03:15.703, 2, -0.2773
22:03:15.704, 3, -0.2773
22:03:15.704, 4, -0.2773
22:03:16.204, 1, -0.2715
22:03:16.205, 2, -0.2715
22:03:16.205, 3, -0.2715
22:03:16.205, 4, -0.2715
22:03:16.706, 1, -0.26542
22:03:16.706, 2, -0.26542
22:03:16.706, 3, -0.26542
22:03:16.706, 4, -0.26542
22:03:17.207, 1, -0.25908
22:03:17.208, 2, -0.25908
22:03:17.208, 3, -0.25908
22:03:17.208, 4, -0.25908
22:03:17.709, 1, -0.25247
22:03:17.709, 2, -0.25247
22:03:17.709, 3, -0.25247
22:03:17.709, 4, -0.25247
22:03:18.210, 1, -0.24561
22:03:18.210, 2, -0.24561
22:03:18.210, 3, -0.24561
22:03:18.211, 4, -0.24561
22:03:18.711, 1, -0.23851
22:03:18.711, 2, -0.23851
22:03:18.712, 3, -0.23851
22:03:18.712, 4, -0.23851
22:03:19.212, 1, -0.23118
22:03:19.213, 2, -0.23118
22:03:19.213, 3, -0.23118
22:03:19.213, 4, -0.23118
22:03:19.714, 1, -0.22362
22:03:19.714, 2, -0.22362
22:03:19.714, 3, -0.22362
22:03:19.714, 4, -0.22362
22:03:20.215, 1, -0.21585
22:03:20.215, 2, -0.21585
22:03:20.215, 3, -0.21585
22:03:20.215, 4, -0.21585
22:03:20.716, 1, -0.20788
22:03:20.716, 2, -0.20788
22:03:20.717, 3, -0.20788
22:03:20.717, 4, -0.20788
22:03:21.217, 1, -0.19972
22:03:21.217, 2, -0.19972
22:03:21.218, 3, -0.19972
22:03:21.218, 4, -0.19972
22:03:21.718, 1, -0.19139
22:03:21.719, 2, -0.19139
22:03:21.719, 3, -0.19139
22:03:21.719, 4, -0.19139
22:03:22.220, 1, -0.18289
22:03:22.220, 2, -0.18289
22:03:22.220, 3, -0.18289
22:03:22.220, 4, -0.18289
22:03:22.721, 1, -0.17424
22:03:22.721, 2, -0.17424
22:03:22.722, 3, -0.17424
22:03:22.722, 4, -0.17424
22:03:23.222, 1, -0.16546
22:03:23.223, 2, -0.16546
22:03:23.223, 3, -0.16546
22:03:23.223, 4, -0.16546
22:03:23.724, 1, -0.15656
22:03:23.724, 2, -0.15656
22:03:23.724, 3, -0.15656
22:03:23.724, 4, -0.15656
22:03:24.225, 1, -0.15024
22:03:24.225, 2, -0.15024
22:03:24.225, 3, -0.15024
22:03:24.225, 4, -0.15024
22:03:24.726, 1, -0.1479
22:03:24.726, 2, -0.1479
22:03:24.726, 3, -0.1479
22:03:24.727, 4, -0.1479
22:03:25.227, 1, -0.14541
22:03:25.227, 2, -0.14541
22:03:25.227, 3, -0.14541
22:03:25.228, 4, -0.14541
22:03:25.728, 1, -0.14275
22:03:25.728, 2, -0.14275
22:03:25.729, 3, -0.14275
22:03:25.729, 4, -0.14275
22:03:26.229, 1, -0.13995
22:03:26.230, 2, -0.13995
22:03:26.230, 3, -0.13995
22:03:26.230, 4, -0.13995
22:03:26.731, 1, -0.13699
22:03:26.731, 2, -0.13699
22:03:26.731, 3, -0.13699
22:03:26.731, 4, -0.13699
22:03:27.232, 1, -0.13388
22:03:27.232, 2, -0.13388
22:03:27.232, 3, -0.13388
22:03:27.233, 4, -0.13388
22:03:27.733, 1, -0.13063
22:03:27.733, 2, -0.13063
22:03:27.734, 3, -0.13063
22:03:27.734, 4, -0.13063
22:03:28.235, 1, -0.12724
22:03:28.235, 2, -0.12724
22:03:28.235, 3, -0.12724
22:03:28.235, 4, -0.12724
22:03:28.736, 1, -0.12373
22:03:28.736, 2, -0.12373
22:03:28.737, 3, -0.12373
22:03:28.737, 4, -0.12373
22:03:29.237, 1, -0.1201
22:03:29.238, 2, -0.1201
22:03:29.238, 3, -0.1201
22:03:29.238, 4, -0.1201
22:03:29.739, 1, -0.11635
22:03:29.739, 2, -0.11635
22:03:29.739, 3, -0.11635
22:03:29.740, 4, -0.11635
22:03:30.240, 1, -0.11251
22:03:30.240, 2, -0.11251
22:03:30.241, 3, -0.11251
22:03:30.241, 4, -0.11251
22:03:30.741, 1, -0.10858
22:03:30.742, 2, -0.10858
22:03:30.742, 3, -0.10858
22:03:30.742, 4, -0.10858
22:03:31.243, 1, -0.10457
