1709188953558, 5, 0
1709188953559, 6, 0
1709188953559, 7, 0
1709188953560, 8, 0
1709188954061, 5, 0
1709188954061, 6, 0
1709188954061, 7, 0
1709188954062, 8, 0
1709188954563, 5, 0
1709188954563, 6, 0
1709188954563, 7, 0
1709188954563, 8, 0
1709188955064, 5, 0
1709188955064, 6, 0
1709188955064, 7, 0
1709188955065, 8, 0
1709188955565, 5, 0
1709188955565, 6, 0
1709188955566, 7, 0
1709188955566, 8, 0
1709188956067, 5, 0
1709188956067, 6, 0
1709188956067, 7, 0
1709188956068, 8, 0
1709188956569, 5, 0
1709188956569, 6, 0
1709188956569, 7, 0
1709188956569, 8, 0
1709188957070, 5, 0
1709188957071, 6, 0
1709188957071, 7, 0
1709188957071, 8, 0
1709188957573, 5, 0
1709188957574, 6, 0
1709188957574, 7, 0
1709188957574, 8, 0
1709188958074, 5, 0
1709188958074, 6, 0
1709188958075, 7, 0
1709188958075, 8, 0
1709188958576, 5, 0
1709188958576, 6, 0
1709188958577, 7, 0
1709188958577, 8, 0
1709188959077, 5, 0
1709188959078, 6, 0
1709188959078, 7, 0
1709188959078, 8, 0
1709188959578, 5, 0
1709188959579, 6, 0
1709188959579, 7, 0
1709188959579, 8, 0
1709188960079, 5, 0
1709188960080, 6, 0
1709188960080, 7, 0
1709188960080, 8, 0
1709188960583, 5, 0
1709188960583, 6, 0
1709188960583, 7, 0
1709188960583, 8, 0
1709188961084, 5, 0
1709188961085, 6, 0
1709188961085, 7, 0
1709188961085, 8, 0
1709188961586, 5, 0
1709188961586, 6, 0
1709188961586, 7, 0
1709188961586, 8, 0
1709188962087, 5, 0
1709188962087, 6, 0
1709188962087, 7, 0
1709188962087, 8, 0
1709188962588, 5, 0
1709188962588, 6, 0
1709188962588, 7, 0
1709188962589, 8, 0
1709188963091, 5, 0
1709188963091, 6, 0
1709188963092, 7, 0
1709188963092, 8, 0
1709188963592, 5, 0
1709188963592, 6, 0
1709188963593, 7, 0
1709188963593, 8, 0
1709188964093, 5, 0
1709188964093, 6, 0
1709188964094, 7, 0
1709188964094, 8, 0
1709188964594, 5, 0
1709188964594, 6, 0
1709188964595, 7, 0
1709188964595, 8, 0
1709188965095, 5, 0
1709188965095, 6, 0
1709188965096, 7, 0
1709188965096, 8, 0
1709188965596, 5, 0
1709188965597, 6, 0
1709188965597, 7, 0
1709188965597, 8, 0
1709188966097, 5, 0
1709188966098, 6, 0
1709188966098, 7, 0
1709188966098, 8, 0
1709188966598, 5, 0
1709188966599, 6, 0
1709188966599, 7, 0
1709188966599, 8, 0
1709188967099, 5, 0
1709188967100, 6, 0
1709188967101, 7, 0
1709188967101, 8, 0
1709188967601, 5, 0
1709188967602, 6, 0
1709188967603, 7, 0
1709188967603, 8, 0
1709188968104, 5, 0
1709188968104, 6, 0
1709188968104, 7, 0
1709188968105, 8, 0
1709188968606, 5, 0
1709188968606, 6, 0
1709188968606, 7, 0
1709188968607, 8, 0
1709188969107, 5, 0
1709188969107, 6, 0
1709188969108, 7, 0
1709188969108, 8, 0
1709188969608, 5, 0
1709188969608, 6, 0
1709188969609, 7, 0
1709188969609, 8, 0
1709188970109, 5, 0
1709188970110, 6, 0
1709188970110, 7, 0
1709188970110, 8, 0
1709188970610, 5, 0
1709188970611, 6, 0
1709188970611, 7, 0
1709188970611, 8, 0
1709188971111, 5, 0
1709188971112, 6, 0
1709188971113, 7, 0
1709188971113, 8, 0
1709188971614, 5, 0
1709188971614, 6, 0
1709188971614, 7, 0
1709188971614, 8, 0
1709188972115, 5, 0
1709188972115, 6, 0
1709188972115, 7, 0
1709188972115, 8, 0
1709188972616, 5, 0
1709188972616, 6, 0
1709188972616, 7, 0
1709188972618, 8, 0
1709188973118, 5, 0
1709188973118, 6, 0
1709188973119, 7, 0
1709188973119, 8, 0
1709188973619, 5, 0
1709188973619, 6, 0
1709188973620, 7, 0
1709188973620, 8, 0
1709188974120, 5, 0
1709188974121, 6, 0
1709188974121, 7, 0
1709188974121, 8, 0
1709188974622, 5, 0
1709188974622, 6, 0
1709188974622, 7, 0
1709188974622, 8, 0
1709188975123, 5, 0
1709188975125, 6, 0
1709188975125, 7, 0
1709188975125, 8, 0
1709188975625, 5, 0
1709188975626, 6, 0
1709188975626, 7, 0
1709188975626, 8, 0
1709188976128, 5, 0
1709188976129, 6, 0
1709188976129, 7, 0
1709188976129, 8, 0
1709188976629, 5, 0
1709188976630, 6, 0
1709188976630, 7, 0
1709188976630, 8, 0
1709188977131, 5, 0
1709188977132, 6, 0
1709188977132, 7, 0
1709188977132, 8, 0
1709188977632, 5, 0
1709188977633, 6, 0
1709188977633, 7, 0
1709188977633, 8, 0
1709188978134, 5, 0
1709188978134, 6, 0
1709188978134, 7, 0
1709188978134, 8, 0
1709188978634, 5, 0
1709188978635, 6, 0
1709188978635, 7, 0
1709188978635, 8, 0
1709188979135, 5, 0
1709188979136, 6, 0
1709188979136, 7, 0
1709188979137, 8, 0
1709188979637, 5, 0
1709188979637, 6, 0
1709188979638, 7, 0
1709188979638, 8, 0
1709188980138, 5, 0
1709188980138, 6, 0
1709188980139, 7, 0
1709188980139, 8, 0
1709188980639, 5, 0
1709188980640, 6, 0
1709188980640, 7, 0
1709188980640, 8, 0
1709188981141, 5, 0
1709188981141, 6, 0
1709188981141, 7, 0
1709188981141, 8, 0
1709188981642, 5, 0
1709188981642, 6, 0
1709188981642, 7, 0
1709188981642, 8, 0
1709188982143, 5, 0
1709188982143, 6, 0
1709188982143, 7, 0
1709188982144, 8, 0
1709188982646, 5, 0.00425
1709188982646, 6, 0.00425
1709188982647, 7, 0.00425
1709188982647, 8, 0.00425
1709188983147, 5, 0.01257
1709188983147, 6, 0.01257
1709188983148, 7, 0.01257
1709188983148, 8, 0.01257
1709188983648, 5, 0.02107
1709188983648, 6, 0.02107
1709188983649, 7, 0.02107
1709188983649, 8, 0.02107
