%time,field.data
1704358391239298537,0.0
1704358391239306049,0.0
1704358391239311269,0.0
1704358391239314571,0.0
1704358391239327878,0.0
1704358391239351449,0.0
1704358391239361032,0.0
1704358391239363579,0.0
1704358391239374713,0.0
1704358391239378215,0.0
1704358391239454975,0.0
1704358391239768051,0.0
1704358391239773270,0.0
1704358391452046468,0.0
1704358391452058148,0.0
1704358391452103991,0.0
1704358391561542265,0.0
1704358391561579156,0.0
1704358391561583114,0.0
1704358391561660335,0.0
1704358391561683410,0.0
1704358391561687790,0.0
1704358391561700411,0.0
1704358391561712766,0.0
1704358391561724071,0.0
1704358391561730044,0.0
1704358391563874159,0.0
1704358391563887005,0.0
1704358391682488851,0.0
1704358391682517273,0.0
1704358391682553772,0.0
1704358391682557548,0.0
1704358391682582186,0.0
1704358391682587593,0.0
1704358391682638932,0.0
1704358391682678900,0.0
1704358391682754747,0.0
1704358391682776639,0.0
1704358391722036755,0.0
1704358391828612553,0.0
1704358391828646088,0.0
1704358391828650313,0.0
1704358391828653678,0.0
1704358391828729373,0.0
1704358391828734831,0.0
1704358391828762749,0.0
1704358391828798124,0.0
1704358391828835527,0.0
1704358391828867940,0.0
1704358391828905981,0.0
1704358391829369756,0.0
1704358391829373863,0.0
1704358391829442217,0.0
1704358391967377342,0.0
1704358391967394261,0.0
1704358391967401936,0.0
1704358391970508827,0.0
1704358391970525753,0.0
1704358392121666982,0.0
1704358392121677784,0.0
1704358392121692462,0.0
1704358392121700266,0.0
1704358392121707848,0.0
1704358392121712460,0.0
1704358392123859562,0.0
1704358392123878611,0.0
1704358392123882655,0.0
1704358392123886186,0.0
1704358392323848182,0.0
1704358392323907029,0.0
1704358392325477839,0.0
1704358392325489512,0.0
1704358392325495637,0.0
1704358392325499874,0.0
1704358392325503708,0.0
1704358392325506270,0.0
1704358392325508974,0.0
1704358392325868264,0.0
1704358392429020679,0.0
1704358392429082305,0.0
1704358392429998470,0.0
1704358392430150826,0.0
1704358392430159676,0.0
1704358392430259787,0.0
1704358392430356635,0.0
1704358392430472865,0.0
1704358392433381936,0.0
1704358392433409089,0.0
1704358392433413581,0.0
1704358392433686692,0.0
1704358392433749600,0.0
1704358392555018848,0.0
1704358392555028676,0.0
1704358392555059672,0.0
1704358392555064733,0.0
1704358392555067923,0.0
1704358392555127651,0.0
1704358392555139048,0.0
1704358392555175568,0.0
1704358392555178941,0.0
1704358392555206334,0.0
1704358392555208978,0.0
1704358392555210785,0.0
1704358392555241555,0.0
1704358392700813476,0.0
1704358392700844211,0.0
1704358392700848094,0.0
1704358392700851582,0.0
1704358392700870682,0.0
1704358392700901560,0.0
1704358392700907649,0.0
1704358392700911768,0.0
1704358392700915530,0.0
1704358392700939761,0.0
1704358392700953844,0.0
1704358392700958031,0.0
1704358392700968427,0.0
1704358392701001468,0.0
1704358393055189656,0.0
1704358393055199282,0.0
1704358393055204512,0.0
1704358393055233674,0.0
1704358393055258487,0.0
1704358393055404433,0.0
1704358393055423425,0.0
1704358393137326221,0.0
1704358393137338100,0.0
1704358393137345265,0.0
1704358393137349949,0.0
1704358393137381261,0.0
1704358393137392360,0.0
1704358393137401304,0.0
1704358393137405970,0.0
1704358393137408949,0.0
1704358393138254498,0.0
1704358393138297174,0.0
1704358393305949599,0.0
1704358393308861186,0.0
1704358393308931302,0.0
1704358393308936365,0.0
1704358393445744530,0.0
1704358393445849465,0.0
1704358393445887121,0.0
1704358393884832207,0.0
1704358393884846358,0.0
1704358393884849626,0.0
1704358393884852566,0.0
1704358393884855898,0.0
1704358393884935189,0.0
1704358393884938684,0.0
1704358393886326373,0.0
1704358393886334803,0.0
1704358393886434212,0.0
1704358393886438811,0.0
1704358394028084348,0.0
1704358394028088718,0.0
1704358394028091793,0.0
1704358394028385568,0.0
1704358394028388382,0.0
1704358394159834017,0.0
1704358394159849184,0.0
1704358394159921919,0.0
1704358394288078847,0.0
1704358394288114109,0.0
1704358394288153440,0.0
1704358394288184778,0.0
1704358394288215454,0.0
1704358394288250067,0.0
1704358394288284580,0.0
1704358394288312394,0.0
1704358394288347684,0.0
1704358394288381756,0.0
1704358394288411751,0.0
1704358394289160651,0.0
1704358394289211944,0.0
1704358394440109707,0.0
1704358394440149307,0.0
1704358394440181188,0.0
1704358394440241053,0.0
1704358394440244193,0.0
1704358394440268314,0.0
1704358394440329829,0.0
1704358394440333931,0.0
1704358394440424296,0.0
1704358394440444385,0.0
1704358394440446302,0.0
1704358394589876995,0.0
1704358394590108316,0.0
1704358394590149192,0.0
1704358394590182781,0.0
1704358394869955612,0.0
1704358394870022407,0.0
1704358394870074116,0.0
1704358394870139176,0.0
1704358394870147777,0.0
1704358394870183089,0.0
1704358394872856636,0.0
1704358394872990118,0.0
1704358394872995910,0.0
1704358394872998128,0.0
1704358394873020100,0.0
1704358394873027988,0.0
1704358394873053602,0.0
1704358395015571768,0.0
1704358395015580352,0.0
1704358395015583516,0.0
1704358395015599672,0.0
1704358395015603027,0.0
1704358395015613425,0.0
1704358395015616828,0.0
1704358395015627701,0.0
1704358395015631511,0.0
1704358395015642293,0.0
1704358395015654038,0.0
1704358395016330750,0.0
1704358395226147374,0.0
1704358395226223030,0.0
1704358395226287095,0.0
1704358395226290701,0.0
1704358395226345202,0.0
1704358395226348530,0.0
1704358395226402715,0.0
1704358395226406032,0.0
1704358395226432179,0.0
1704358395227334762,0.0
1704358395227342841,0.0
1704358395227348168,0.0
1704358395227351392,0.0
1704358395310785328,0.0
1704358395315328819,0.0
1704358395315338152,0.0
1704358395495503816,0.0
1704358395495599955,0.0
1704358395495611170,0.0
1704358395495613528,0.0
1704358395586822545,0.0
1704358395586881723,0.0
1704358395586937888,0.0
1704358395587384557,0.0
1704358395589821093,0.0
1704358395751290689,0.0
1704358395751304994,0.0
1704358395751325408,0.0
1704358395751351261,0.0
1704358395751361341,0.0
1704358395751366377,0.0
1704358395751396169,0.0
1704358395751655335,0.0
1704358395751694180,0.0
1704358395911183070,0.0
1704358395911192969,0.0
1704358395911198615,0.0
1704358396034661522,0.0
1704358396034672897,0.0
1704358396034679089,0.0
1704358396034683341,0.0
1704358396034686893,0.0
1704358396034786138,0.0
1704358396034789234,0.0
1704358396034791028,0.0
1704358396034796850,0.0
1704358396034801748,0.0
1704358396034879092,0.0
1704358396034989396,0.0
1704358396035001407,0.0
1704358396169172763,0.0
1704358396169205873,0.0
1704358396169239298,0.0
1704358396169271711,0.0
1704358396169297332,0.0
1704358396169341401,0.0
1704358396169364589,0.0
1704358396169412721,0.0
1704358396169451296,0.0
1704358396169499223,0.0
1704358396171456210,0.0
1704358396171464501,0.0
1704358396171466833,0.0
1704358396300641913,0.0
1704358396300647760,0.0
1704358396300650813,0.0
1704358396300656550,0.0
1704358396300693809,0.0
1704358396300833397,0.0
1704358396300841345,0.0
1704358396454717430,0.0
1704358396454753911,0.0
1704358396454783491,0.0
1704358396454789105,0.0
1704358396454859386,0.0
1704358396454891042,0.0
1704358396454896705,0.0
1704358396454899273,0.0
1704358396454902784,0.0
1704358396456136844,0.0
1704358396649669667,0.0
1704358396652017914,0.0
1704358396653299419,0.0
1704358396742663922,0.0
1704358396742691377,0.0
1704358396742750737,0.0
1704358396742759121,0.0
1704358396742762569,0.0
1704358396742796215,0.0
1704358396742801601,0.0
1704358396742809626,0.0
1704358396742830059,0.0
1704358396742835167,0.0
1704358396742849180,0.0
1704358396743051148,0.0
1704358396743063118,0.0
1704358397006320354,0.0
1704358397039291730,0.0
1704358397039305978,0.0
1704358397039310628,0.0
1704358397039314888,0.0
1704358397039352503,0.0
1704358397039392815,0.0
1704358397039395506,0.0
1704358397039397227,0.0
1704358397039399470,0.0
1704358397039411981,0.0
1704358397040320751,0.0
1704358397040323596,0.0
1704358397220145555,0.0
1704358397220173559,0.0
1704358397220209116,0.0
1704358397220345806,0.0
1704358397220380358,0.0
1704358397221192625,0.0
1704358397222237865,0.0
1704358397222403883,0.0
1704358397222454278,0.0
1704358397223391001,0.0
1704358397224210832,0.0
1704358397230000089,0.0
1704358397230052133,0.0
1704358397332597544,0.0
1704358397332605238,0.0
1704358397332730794,0.0
1704358397332733848,0.0
1704358397332892659,0.0
1704358397535273069,0.0
1704358397535287790,0.0
1704358397535292193,0.0
1704358397535296619,0.0
1704358397535300726,0.0
1704358397535326973,0.0
1704358397535331836,0.0
1704358397537203104,0.0
1704358397537214464,0.0
1704358397663548403,0.0
1704358397663590763,0.0
1704358397663593731,0.0
1704358397663602685,0.0
1704358397663716967,0.0
1704358397663735200,0.0
1704358397838320605,0.0
1704358397838942129,0.0
1704358397839040425,0.0
1704358397839048207,0.0
1704358397965677534,0.0
1704358397965691424,0.0
1704358397965841248,0.0
1704358397965850067,0.0
1704358397965855584,0.0
1704358397965858829,0.0
1704358397965871496,0.0
1704358397965890215,0.0
1704358397965893082,0.0
1704358397965904351,0.0
1704358397965920647,0.0
1704358397966337319,0.0
1704358397966345930,0.0
1704358398087996288,0.0
1704358398088006848,0.0
1704358398088010574,0.0
1704358398088015394,0.0
1704358398090280174,0.0
1704358398090291978,0.0
1704358398090295682,0.0
1704358398200999170,0.0
1704358398201067111,0.0
1704358398201071084,0.0
1704358398201074883,0.0
1704358398201106828,0.0
