%time,field.data
1704358391217467900,0.0
1704358391217570442,0.0
1704358391217952926,0.0
1704358391217978222,0.0
1704358391218002696,0.0
1704358391218169982,0.0
1704358391373972174,0.0
1704358391373976160,0.0
1704358391374008714,0.0
1704358391374347542,0.0
1704358391374351075,0.0
1704358391374354419,0.0
1704358391374375862,0.0
1704358391374893977,0.0
1704358391494152913,0.0
1704358391494160499,0.0
1704358391496095296,0.0
1704358391496796190,0.0
1704358391496812857,0.0
1704358391498175714,0.0
1704358391498188538,0.0
1704358391655699045,0.0
1704358391656149249,0.0
1704358391656628485,0.0
1704358391657292099,0.0
1704358391657961301,0.0
1704358391789996128,0.0
1704358391792150899,0.0
1704358391794188216,0.0
1704358391794219547,0.0
1704358391794291386,0.0
1704358391941302770,0.0
1704358391941384419,0.0
1704358391945842946,0.0
1704358391946583966,0.0
1704358391951412315,0.0
1704358391953607127,0.0
1704358392094691073,0.0
1704358392094701030,0.0
1704358392094710141,0.0
1704358392094873341,0.0
1704358392098588085,0.0
1704358392098594858,0.0
1704358392334634154,0.0
1704358392383159909,0.0
1704358392383169724,0.0
1704358392384412431,0.0
1704358392384418299,0.0
1704358392384422037,0.0
1704358392384427099,0.0
1704358392384430053,0.0
1704358392536901238,0.0
1704358392538654705,0.0
1704358392538660082,0.0
1704358392538705298,0.0
1704358392538713963,0.0
1704358392538933815,0.0
1704358392670307148,0.0
1704358392670320423,0.0
1704358392670323927,0.0
1704358392671886701,0.0
1704358392671897760,0.0
1704358392671901546,0.0
1704358392671908649,0.0
1704358392672219086,0.0
1704358393015866707,0.0
1704358393015880461,0.0
1704358393015888212,0.0
1704358393015892002,0.0
1704358393017067014,0.0
1704358393017076881,0.0
1704358393017100246,0.0
1704358393104522717,0.0
1704358393104529190,0.0
1704358393104546956,0.0
1704358393104550783,0.0
1704358393104596563,0.0
1704358393105120866,0.0
1704358393105122650,0.0
1704358393105735720,0.0
1704358393433131586,0.0
1704358393433136500,0.0
1704358393433169795,0.0
1704358393433174159,0.0
1704358393433182261,0.0
1704358393433237819,0.0
1704358393679490278,0.0
1704358393679522827,0.0
1704358393679556239,0.0
1704358393680005671,0.0
1704358393680015558,0.0
1704358393680022151,0.0
1704358393680024908,0.0
1704358393680027832,0.0
1704358393680030602,0.0
1704358393957914537,-1.3912767465897654e-06
1704358393958160671,-1.3912767465897654e-06
1704358393958834137,-1.3912767465897654e-06
1704358393958838736,-1.3912767465897654e-06
1704358393958842316,-1.3912767465897654e-06
1704358394129294760,-1.3912767465897654e-06
1704358394129327778,-2.7825534931795308e-06
1704358394130383747,-2.7825534931795308e-06
1704358394131010154,-2.7825534931795308e-06
1704358394132059696,-2.7825534931795308e-06
1704358394132948942,-2.7825534931795308e-06
1704358394232263486,-2.7825534931795308e-06
1704358394232782309,-2.7825534931795308e-06
1704358394233033167,-2.7825534931795308e-06
1704358394233462340,-2.7825534931795308e-06
1704358394234926364,-2.7825534931795308e-06
1704358394235024808,-2.7825534931795308e-06
1704358394441557731,-2.7825534931795308e-06
1704358394527426175,-4.173830239769296e-06
1704358394527430894,-4.173830239769296e-06
1704358394527435156,-4.173830239769296e-06
1704358394527491069,-4.173830239769296e-06
1704358394527495197,-4.173830239769296e-06
1704358394527508528,-4.173830239769296e-06
1704358394527518574,-4.173830239769296e-06
1704358394527527095,-4.173830239769296e-06
1704358394527545335,-4.173830239769296e-06
1704358394527550017,-4.173830239769296e-06
1704358394527557374,-4.173830239769296e-06
1704358394527575944,-4.173830239769296e-06
1704358394673404166,-4.173830239769296e-06
1704358394673435039,-4.173830239769296e-06
1704358394673467335,-4.173830239769296e-06
1704358394674690620,-4.173830239769296e-06
1704358394674733854,-4.173830239769296e-06
1704358394674776832,-4.173830239769296e-06
1704358394675880234,-4.173830239769296e-06
1704358394675920438,-4.173830239769296e-06
1704358394675950525,-4.173830239769296e-06
1704358395015321791,-3.478191866474414e-05
1704358395225765776,-5.2868516370411087e-05
1704358395307712859,-0.00013217129092602773
1704358395475363535,-0.0002532123678793373
1704358395475368223,-0.0002629513051054657
1704358395475371830,-0.0002685164120918247
1704358395475403277,-0.0002740815190781838
1704358395475407111,-0.00027964662606454286
1704358395476544190,-0.00028521173305090194
1704358395476547778,-0.000290776840037261
1704358395575113960,-0.00029634194702362005
1704358395575118307,-0.00034086280291449253
1704358395575122523,-0.00034364535640767205
1704358395575127490,-0.00034781918664744134
1704358395575144472,-0.0003519930168872107
1704358395575147685,-0.0003575581238735698
1704358395575156709,-0.0003631232308599288
1704358395575175358,-0.0003672970610996981
1704358395575178487,-0.0003714708913394674
1704358395575189421,-0.0003756447215792367
1704358395575204660,-0.000379818551819006
1704358395751888980,-0.00038260110531218556
1704358395848555009,-0.0005328589939438802
1704358395848560414,-0.0005439892079165984
1704358395848565043,-0.0005606845288756754
1704358395849496052,-0.0006079879382597276
1704358395850034504,-0.000610770491752907
1704358395850042883,-0.0006135530452460866
1704358395850357207,-0.000616335598739266
1704358395850487250,-0.0006191181522324456
1704358396022517747,-0.000623291982472215
1704358396022521755,-0.0006372047499381125
1704358396022888243,-0.0007401592291857553
1704358396023304042,-0.0007471156129187041
1704358396023375522,-0.0007526807199050632
1704358396023408848,-0.0007568545501448325
1704358396023639830,-0.000759637103638012
1704358396122796199,-0.0007652022106243711
1704358396123130112,-0.000783288808330038
1704358396123137294,-0.0008500700921663467
1704358396123228501,-0.0008528526456595262
1704358396123233216,-0.0008556351991527058
1704358396123787690,-0.0008584177526458853
1704358396123791745,-0.000859809029392475
1704358396439550614,-0.001021197131996888
