%time,field.data
1704359018022727719,0.0
1704359018022773766,0.0
1704359018022776898,0.0
1704359018028622702,0.0
1704359018028632213,0.0
1704359018028634802,0.0
1704359018157118355,0.0
1704359018157134244,0.0
1704359018157139752,0.0
1704359018157225390,0.0
1704359018157248313,0.0
1704359018158373742,0.0
1704359018158514254,0.0
1704359018296638306,0.0
1704359018296649387,0.0
1704359018296653106,0.0
1704359018306765623,0.0
1704359018306768919,0.0
1704359018306776610,0.0
1704359018306811474,0.0
1704359018306815980,0.0
1704359018306825874,0.0
1704359018306829173,0.0
1704359018453502799,0.0
1704359018455294444,0.0
1704359018455407894,0.0
1704359018455411352,0.0
1704359018455422188,0.0
1704359018608784375,0.0
1704359018608799149,0.0
1704359018608808979,0.0
1704359018609702684,0.0
1704359018609958402,0.0
1704359018610376502,0.0
1704359018610458397,0.0
1704359018777067036,0.0
1704359018920554640,0.0
1704359018920621873,0.0
1704359018920650627,0.0
1704359018921038003,0.0
1704359018921082257,0.0
1704359018921112372,0.0
1704359018921143479,0.0
1704359018921177247,0.0
1704359019027752720,0.0
1704359019027761693,0.0
1704359019027764735,0.0
1704359019027916900,0.0
1704359019028295636,0.0
1704359019028301787,0.0
1704359019028304503,0.0
1704359019179305241,0.0
1704359019179409309,0.0
1704359019179509586,0.0
1704359019179910439,0.0
1704359019179958776,0.0
1704359019180233179,0.0
1704359019370639324,0.0
1704359019485052166,0.0
1704359019486745221,0.0
1704359019486755833,0.0
1704359019487224481,0.0
1704359019487232594,0.0
1704359019487641457,0.0
1704359019635515811,0.0
1704359019635523939,0.0
1704359019635644863,-2.7825534931795308e-06
1704359019635651154,-2.7825534931795308e-06
1704359019635675818,-4.173830239769296e-06
1704359019635908041,-5.5651069863590615e-06
1704359019635982905,-6.9563837329488275e-06
1704359019784386891,-6.9563837329488275e-06
1704359019784553505,-9.878064900787336e-05
1704359019784770484,-0.00010573703274082217
1704359019785015701,-0.000112693416473771
1704359019785260645,-0.00011964980020671983
1704359019785440307,-0.00012382363044648913
1704359019947159995,-0.0001279974606862584
1704359019947169183,-0.0001405189514055663
1704359019947212400,-0.00014330150489874583
1704359019947866925,-0.00014747533513851516
1704359019947873743,-0.00014886661188510492
1704359019948782569,-0.00015025788863169467
1704359019949596274,-0.0001530404421248742
1704359019949742470,-0.00015582299561805375
1704359020086076824,-0.00015860554911123324
1704359020086487928,-0.0003269500354485949
1704359020088485144,-0.0003352976959281335
1704359020088641302,-0.00034086280291449253
1704359020089037488,-0.0003464279099008516
1704359020089039804,-0.0003519930168872107
1704359020236577246,-0.00037007961459287767
1704359020236618148,-0.00042155685421669896
1704359020236700088,-0.0004577300496280329
1704359020237040887,-0.0004660777101075714
1704359020237048968,-0.0004758166473336998
1704359020237064314,-0.0004855555845598282
1704359020237144844,-0.0004952945217859565
1704359020340146971,-0.0006191181522324456
1704359020340819119,-0.0006580739011369591
1704359020341591481,-0.0006664215616164977
1704359020342208060,-0.0006747692220960362
1704359020343091372,-0.0006817256058289851
1704359020343301389,-0.0006914645430551135
1704359020491623397,-0.0007012034802812418
1704359020491630964,-0.0008152881735016026
1704359020491634170,-0.0008389398781936286
1704359020492259561,-0.0008445049851799877
1704359020492486591,-0.0008514613689129365
1704359020492590601,-0.0008584177526458853
1704359020492781608,-0.0008653741363788341
1704359020671308553,-0.000872330520111783
1704359020671334726,-0.0009961541505582722
1704359020671338517,-0.0011088475670320431
1704359020671342121,-0.0011185865042581714
1704359020671930452,-0.0011297167182308897
1704359020671942927,-0.0011380643787104283
1704359020671947935,-0.0011478033159365566
1704359020816293511,-0.001157542253162685
1704359020816340827,-0.0014330150489874586
1704359020816347717,-0.0014455365397067663
1704359020816613223,-0.0014608405839192538
1704359020817868951,-0.0014761446281317413
1704359020819026396,-0.0014928399490908182
1704359020963507777,-0.0015095352700498956
1704359020963571049,-0.0018058772170735158
1704359020964451996,-0.0018197899845394134
1704359020964828052,-0.0018323114752587214
1704359020965854509,-0.0018434416892314394
1704359020972649615,-0.0018531806264575675
1704359021096019706,-0.0018615282869371063
1704359021096033297,-0.0019199619102938767
1704359021096091665,-0.0019700478731711083
1704359021096157653,-0.002223260241050445
1704359021096557501,-0.0022413468387561123
1704359021096701941,-0.002262215989954959
1704359021098084927,-0.0022844764179003945
1704359021098705006,-0.002306736845845831
1704359021254893708,-0.0026531647557466826
1704359021256835083,-0.0026698600767057603
1704359021256996439,-0.002687946674411427
1704359021257005186,-0.002704641995370504
1704359021258337124,-0.002719946039582992
1704359021550591943,-0.0032625439707530002
1704359021550601648,-0.003282021845205257
1704359021550608290,-0.0033028909964041035
1704359021550616464,-0.0033237601476029497
1704359021550765088,-0.003702187422675366
1704359021550769015,-0.003718882743634443
1704359021550782912,-0.0037369693413401104
1704359021550785543,-0.0037550559390457775
1704359021550891361,-0.0037703599832582648
1704359021694240585,-0.0037856640274707516
1704359021694252695,-0.003848271481067292
1704359021694313816,-0.0038983574439445234
1704359021694320981,-0.0039498346835683444
1704359021694325259,-0.003967921281274011
1704359021694330364,-0.004008268306925115
1704359021694337173,-0.004072267037268243
1704359021694341181,-0.004136265767611373
1704359021694344403,-0.004237828970112426
1704359021694348240,-0.004260089398057863
1704359021694365300,-0.004283741102749888
1704359021694379561,-0.004307392807441915
1704359021694434633,-0.00433104451213394
1704359021839573914,-0.004354696216825965
1704359021839584621,-0.004422868777408865
1704359021839599195,-0.004726167108165433
1704359021839729953,-0.004813817543200588
1704359021839915415,-0.004836077971146025
1704359021840030986,-0.0048597296758380515
1704359021840038284,-0.004884772657276666
1704359021840059123,-0.004908424361968693
1704359021842935980,-0.004930684789914128
1704359021986125370,-0.004951553941112976
1704359021986139353,-0.005132419918169645
1704359021986146512,-0.005424588034953496
1704359021986148953,-0.005444065909405752
1704359021986151726,-0.005464935060604599
1704359021986600357,-0.005484412935056856
1704359021986683022,-0.0055038908095091125
1704359022136685246,-0.005521977407214779
1704359022136809314,-0.005840579782183835
1704359022136935877,-0.006100748533796122
1704359022136944645,-0.006128574068727917
1704359022136951053,-0.0061550083269131224
1704359022137681874,-0.006181442585098328
1704359022137685972,-0.006207876843283534
1704359022275396764,-0.006235702378215329
1704359022275407423,-0.0066878673208570025
1704359022275583192,-0.00682838627226257
1704359022276863005,-0.0068534292537011845
1704359022276870664,-0.0068784722351398
1704359022276885966,-0.006903515216578417
1704359022276888909,-0.006927166921270443
1704359022401901618,-0.006952209902709058
1704359022402122990,-0.007554632733982427
1704359022402129516,-0.007576893161927863
