%time,field.data
1704359017966748013,0.0
1704359017966757092,0.0
1704359017966759810,0.0
1704359017966762311,0.0
1704359017966764829,0.0
1704359017966767274,0.0
1704359017966769789,0.0
1704359017966783398,0.0
1704359017966785688,0.0
1704359017966891304,0.0
1704359017966895732,0.0
1704359017967098547,0.0
1704359017967101245,0.0
1704359018121697539,0.0
1704359018121706920,0.0
1704359018121710272,0.0
1704359018121716865,0.0
1704359018121729469,0.0
1704359018121733095,0.0
1704359018121761372,0.0
1704359018121765826,0.0
1704359018121768450,0.0
1704359018121770652,0.0
1704359018121953592,0.0
1704359018122167096,0.0
1704359018122175750,0.0
1704359018262809813,0.0
1704359018262824638,0.0
1704359018262828997,0.0
1704359018262832968,0.0
1704359018262838199,0.0
1704359018262840527,0.0
1704359018262885679,0.0
1704359018262956349,0.0
1704359018262960324,0.0
1704359018262963457,0.0
1704359018262971363,0.0
1704359018263001403,0.0
1704359018263032156,0.0
1704359018454764449,0.0
1704359018454776090,0.0
1704359018454782375,0.0
1704359018454786046,0.0
1704359018454791203,0.0
1704359018454796148,0.0
1704359018454799961,0.0
1704359018454889377,0.0
1704359018454895277,0.0
1704359018454900122,0.0
1704359018572666854,0.0
1704359018572678359,0.0
1704359018572833273,0.0
1704359018572834528,0.0
1704359018736352724,0.0
1704359018736368493,0.0
1704359018736374378,0.0
1704359018736377980,0.0
1704359018736382800,0.0
1704359018736386220,0.0
1704359018736397124,0.0
1704359018736417010,0.0
1704359018736420972,0.0
1704359018736647459,0.0
1704359018736655969,0.0
1704359018736682214,0.0
1704359018736690782,0.0
1704359018864295911,0.0
1704359018864309818,0.0
1704359018864316969,0.0
1704359018864320545,0.0
1704359018864323276,0.0
1704359018864326865,0.0
1704359018864330645,0.0
1704359018864372963,0.0
1704359018864377736,0.0
1704359018864385278,0.0
1704359018864393927,0.0
1704359018864689371,0.0
1704359018864691956,0.0
1704359019025628697,0.0
1704359019025638814,0.0
1704359019025641039,0.0
1704359019025643606,0.0
1704359019025645751,0.0
1704359019179227225,0.0
1704359019179298558,0.0
1704359019179529667,0.0
1704359019179544123,0.0
1704359019326216006,0.0
1704359019326229651,0.0
1704359019326234319,0.0
1704359019326250336,0.0
1704359019326253545,0.0
1704359019326260339,0.0
1704359019326271693,0.0
1704359019326275181,0.0
1704359019326282527,0.0
1704359019326286224,0.0
1704359019326460882,0.0
1704359019326464987,0.0
1704359019445855676,0.0
1704359019446001608,0.0
1704359019446014478,0.0
1704359019446028630,0.0
1704359019446642695,0.0
1704359019594710790,0.0
1704359019594724622,0.0
1704359019594744247,0.0
1704359019594844302,0.0
1704359019594848570,0.0
1704359019761368602,0.0
1704359019761408205,0.0
1704359019761449214,0.0
1704359019761454175,0.0
1704359019761456920,0.0
1704359019761471976,0.0
1704359019761476260,0.0
1704359019761502616,0.0
1704359019761506245,0.0
1704359019761509705,0.0
1704359019761534558,0.0
1704359019761747926,0.0
1704359019761752612,0.0
1704359019915792736,0.0
1704359019916669921,0.0
1704359019916709247,0.0
1704359019916712762,0.0
1704359019917357904,0.0
1704359020034079478,0.0
1704359020034112469,0.0
1704359020034117535,0.0
1704359020034130301,0.0
1704359020034154133,0.0
1704359020034157448,0.0
1704359020034174095,0.0
1704359020034204668,0.0
1704359020034244573,0.0
1704359020034248921,0.0
1704359020034251382,0.0
1704359020034509353,0.0
1704359020034536929,0.0
1704359020189138887,0.0
1704359020189182578,0.0
1704359020189226334,0.0
1704359020189260810,0.0
1704359020189296462,0.0
1704359020189336119,0.0
1704359020189342892,0.0
1704359020189358659,0.0
1704359020189396963,0.0
1704359020189420444,0.0
1704359020189474937,0.0
1704359020191444760,0.0
1704359020191466829,0.0
1704359020340422926,0.0
1704359020491417403,0.0
1704359020491539665,0.0
1704359020636939934,0.0
1704359020636945043,0.0
1704359020636948857,0.0
1704359020636953067,0.0
1704359020636957239,0.0
1704359020637590345,0.0
1704359020637594218,0.0
1704359020637604539,0.0
1704359020637615100,0.0
1704359020637630741,0.0
1704359020637646944,0.0
1704359020782078671,0.0
1704359020782091916,0.0
1704359020782112132,0.0
1704359020782122723,0.0
1704359020782128431,0.0
1704359020782139239,0.0
1704359020782349608,0.0
1704359020782394673,0.0
1704359020782402801,0.0
1704359020782406472,0.0
1704359020782721530,0.0
1704359020782731991,0.0
1704359020782737642,0.0
1704359020921835303,0.0
1704359020921870763,0.0
1704359020922037379,0.0
1704359020922047386,0.0
1704359020922054635,0.0
1704359020922262601,0.0
1704359020922270827,0.0
1704359020922305646,0.0
1704359020922328997,0.0
1704359020922335400,0.0
1704359020922390668,0.0
1704359020923194677,0.0
1704359020923202330,0.0
1704359020923205286,0.0
1704359021050266985,0.0
1704359021050369312,0.0
1704359021050380871,0.0
1704359021050386757,0.0
1704359021050389936,0.0
1704359021050460979,0.0
1704359021050467230,0.0
1704359021050471553,0.0
1704359021050506534,0.0
1704359021050513456,0.0
1704359021050516891,0.0
1704359021226972190,0.0
1704359021227157651,0.0
1704359021227195837,0.0
1704359021387747649,0.0
1704359021387780177,0.0
1704359021387829657,0.0
1704359021387856044,0.0
1704359021387886384,0.0
1704359021387917099,0.0
1704359021387960721,0.0
1704359021387990988,0.0
1704359021389553618,0.0
1704359021389569618,0.0
1704359021498935487,0.0
1704359021499006100,0.0
1704359021499010909,0.0
1704359021499014126,0.0
1704359021499518066,0.0
1704359021499531744,0.0
1704359021499543728,0.0
1704359021499546465,0.0
1704359021499549497,0.0
1704359021641445858,0.0
1704359021641459343,0.0
1704359021641462234,0.0
1704359021641465138,0.0
1704359021641470239,0.0
1704359021641476918,0.0
1704359021641481149,0.0
1704359021641749124,0.0
1704359021641758614,0.0
1704359021641772455,0.0
1704359021641781161,0.0
1704359021791518922,0.0
1704359021792470560,0.0
1704359021792501697,0.0
1704359021938497604,0.0
1704359021938513295,0.0
1704359021938527163,0.0
1704359021938534625,0.0
1704359021938538666,0.0
1704359021938542295,0.0
1704359021938559058,0.0
1704359021938562845,0.0
1704359021938565843,0.0
1704359021938589503,0.0
1704359021938593434,0.0
1704359021938709514,0.0
1704359021938869802,0.0
1704359022088721908,0.0
1704359022088741213,0.0
1704359022088745152,0.0
1704359022088777621,0.0
1704359022088810676,0.0
1704359022088816441,0.0
1704359022088847106,0.0
1704359022088884498,0.0
1704359022088908403,0.0
1704359022088913647,0.0
1704359022241013084,0.0
1704359022241025717,0.0
1704359022241028937,0.0
1704359022241030980,0.0
1704359022241040775,0.0
1704359022241312091,0.0
1704359022241315226,0.0
1704359022241330408,0.0
1704359022366397587,0.0
1704359022366411945,0.0
1704359022366416764,0.0
1704359022366422239,0.0
1704359022366427441,0.0
1704359022366450373,0.0
1704359022367951844,0.0
1704359022522218334,0.0
1704359022522258983,0.0
1704359022522288542,0.0
1704359022522552347,0.0
1704359022522586630,0.0
1704359022522631435,0.0
1704359022522668492,0.0
1704359022522717079,0.0
1704359022522747025,0.0
1704359022523247888,0.0
1704359022523254317,0.0
1704359022525919876,0.0
1704359022525924793,0.0
1704359022680862253,0.0
1704359022680870862,0.0
1704359022680873048,0.0
1704359022841670684,0.0
1704359022841780662,0.0
1704359022841791116,0.0
1704359023004494723,0.0
1704359023004510590,0.0
1704359023004516037,0.0
1704359023004520475,0.0
1704359023004523066,0.0
1704359023004960236,0.0
1704359023004969977,0.0
1704359023004997457,0.0
1704359023005037661,0.0
1704359023005058346,0.0
1704359023123129212,0.0
1704359023123142284,0.0
1704359023123148391,0.0
1704359023124962682,0.0
1704359023124969413,0.0
1704359023126689268,0.0
1704359023274388087,0.0
1704359023274398508,0.0
1704359023274400841,0.0
1704359023274464319,0.0
1704359023274467878,0.0
1704359023274503490,0.0
1704359023274717471,0.0
1704359023274720995,0.0
1704359023274735135,0.0
1704359023422195403,0.0
1704359023422206970,0.0
1704359023422210622,0.0
1704359023422216189,0.0
1704359023422220964,0.0
1704359023422383726,0.0
1704359023422395034,0.0
1704359023567207100,0.0
1704359023567216196,0.0
1704359023567220209,0.0
1704359023567243174,0.0
1704359023567354552,0.0
1704359023567358307,0.0
1704359023716928359,0.0
1704359023716943536,0.0
1704359023716948702,0.0
1704359023716954438,0.0
1704359023716957716,0.0
1704359023716981093,0.0
1704359023716985537,0.0
1704359023717049897,0.0
1704359023717086237,0.0
1704359023717092395,0.0
1704359023717517850,0.0
1704359023717526613,0.0
1704359023717540301,0.0
1704359023879553536,0.0
1704359023879567608,0.0
1704359023879577537,0.0
1704359023879585707,0.0
1704359023879593157,0.0
1704359023879613257,0.0
1704359023879620296,0.0
1704359023879639058,0.0
1704359023881339016,0.0
1704359023881346052,0.0
1704359024018465437,0.0
1704359024018475830,0.0
1704359024018484132,0.0
1704359024018492028,0.0
1704359024018494731,0.0
1704359024018563721,0.0
1704359024018567515,0.0
1704359024018590814,0.0
1704359024173257562,0.0
1704359024173272203,0.0
1704359024173276613,0.0
1704359024173280878,0.0
1704359024173285377,0.0
1704359024173300953,0.0
1704359024174954347,0.0
1704359024299263143,0.0
1704359024299274809,0.0
1704359024299277033,0.0
1704359024299336653,0.0
1704359024299341720,0.0
1704359024299360253,0.0
1704359024299363403,0.0
1704359024299366483,0.0
1704359024299391159,0.0
1704359024303204856,0.0
1704359024303240146,0.0
1704359024303271581,0.0
1704359024455111397,0.0
1704359024455130524,0.0
1704359024455136921,0.0
1704359024455141561,0.0
1704359024455178467,0.0
1704359024455400799,0.0
1704359024455405947,0.0
1704359024455414323,0.0
1704359024566051543,0.0
1704359024566060098,0.0
1704359024566074870,0.0
1704359024566078451,0.0
1704359024566081508,0.0
1704359024567025618,0.0
1704359024567034180,0.0
1704359024567037758,0.0
1704359024567047803,0.0
1704359024567050833,0.0
1704359024567326595,0.0
1704359024567335227,0.0
1704359024567346291,0.0
1704359024728401339,0.0
1704359024728411168,0.0
1704359024728452577,0.0
1704359024728459120,0.0
1704359024728463468,0.0
1704359024728487575,0.0
1704359024728495913,0.0
1704359024730939250,0.0
1704359024730943779,0.0
1704359024867751333,0.0
1704359024867775359,0.0
1704359024867782354,0.0
1704359024867939489,0.0
1704359024868036184,0.0
1704359025011415258,0.0
1704359025011425388,0.0
1704359025011429481,0.0
1704359025011437670,0.0
1704359025011738129,0.0
1704359025014973370,0.0
1704359025014976834,0.0
1704359025151348748,0.0
1704359025151361274,0.0
1704359025151365479,0.0
1704359025151406151,0.0
1704359025151436266,0.0
1704359025151440953,0.0
1704359025153239769,0.0
1704359025153244051,0.0
1704359025314062833,0.0
1704359025314110588,0.0
1704359025314117672,0.0
1704359025314121009,0.0
1704359025314150275,0.0
1704359025315339457,0.0
1704359025315350443,0.0
1704359025458762879,0.0
1704359025458772701,0.0
1704359025458776956,0.0
1704359025458780735,0.0
1704359025458783463,0.0
1704359025458847375,0.0
1704359025466100452,0.0
1704359025466747507,0.0
1704359025579175923,0.0
1704359025579187071,0.0
1704359025579201322,0.0
1704359025579218724,0.0
1704359025579236962,0.0
1704359025579241285,0.0
1704359025579880124,0.0
1704359025579884780,0.0
1704359025750630621,0.0
1704359025751457661,0.0
1704359025751468345,0.0
1704359025751493466,0.0
1704359025751618089,0.0
1704359025751623302,0.0
1704359025751626048,0.0
1704359025751662347,0.0
1704359025754201297,0.0
1704359025909141684,0.0
1704359025909180791,0.0
1704359025909251132,0.0
1704359026031369992,0.0
1704359026031380355,0.0
1704359026031382866,0.0
1704359026031413954,0.0
1704359026031423261,0.0
1704359026031441605,0.0
1704359026031460705,0.0
1704359026031481915,0.0
1704359026031486932,0.0
1704359026031495193,0.0
1704359026031572701,0.0
1704359026163949627,0.0
1704359026163958916,0.0
1704359026163971928,0.0
1704359026163982004,0.0
1704359026163985202,0.0
1704359026164570803,0.0
1704359026164584679,0.0
1704359026329266369,0.0
1704359026329278215,0.0
1704359026329285309,0.0
1704359026329292959,0.0
1704359026329297501,0.0
1704359026329320375,0.0
1704359026329329822,0.0
1704359026329333906,0.0
1704359026329340214,0.0
1704359026329347326,0.0
1704359026329371745,0.0
1704359026329565100,0.0
1704359026329569309,0.0
1704359026329586540,0.0
1704359026482347279,0.0
1704359026482355831,0.0
1704359026482358899,0.0
1704359026482429136,0.0
1704359026482484108,0.0
1704359026482526255,0.0
1704359026482532905,0.0
1704359026606482866,0.0
1704359026606491897,0.0
1704359026606498734,0.0
1704359026606508160,0.0
1704359026606516375,0.0
1704359026606521390,0.0
1704359026607892723,0.0
1704359026607902532,0.0
1704359026607904795,0.0
1704359026607907104,0.0
1704359026608868103,0.0
1704359026609491510,0.0
1704359026609512853,0.0
1704359026760180330,0.0
1704359026760210599,0.0
1704359026760542780,0.0
1704359026760589808,0.0
1704359026920986982,0.0
1704359026920998347,0.0
1704359026921000727,0.0
1704359026921003385,0.0
1704359026921037807,0.0
1704359026924727179,0.0
1704359026924734005,0.0
1704359027042080766,0.0
1704359027042100414,0.0
1704359027042107902,0.0
1704359027042489701,0.0
1704359027042496318,0.0
1704359027042500065,0.0
1704359027211134905,0.0
1704359027211140615,0.0
1704359027211371156,0.0
1704359027350226775,0.0
1704359027350237594,0.0
1704359027350240622,0.0
1704359027350246076,0.0
1704359027350301151,0.0
1704359027350306059,0.0
1704359027350312125,0.0
1704359027350324186,0.0
1704359027350351248,0.0
1704359027350797632,0.0
1704359027353554329,0.0
1704359027495334128,0.0
1704359027495350198,0.0
1704359027495356530,0.0
1704359027495398758,0.0
1704359027495410592,0.0
1704359027495415609,0.0
1704359027495423983,0.0
1704359027495444105,0.0
1704359027495474508,0.0
1704359027495479107,0.0
1704359027495482563,0.0
1704359027496363840,0.0
1704359027502510415,0.0
1704359027502903968,0.0
1704359027638892364,0.0
1704359027638908340,0.0
1704359027638914053,0.0
1704359027638923655,0.0
1704359027638929653,0.0
1704359027638958568,0.0
1704359027638977630,0.0
1704359027662470627,0.0
1704359027662648134,0.0
1704359027662652609,0.0
1704359027662655861,0.0
