%time,field.data
1704359017966898693,0.0
1704359017966964209,0.0
1704359017966967126,0.0
1704359017967078342,0.0
1704359017967081857,0.0
1704359017967085133,0.0
1704359017967087692,0.0
1704359017967090632,0.0
1704359017967092994,0.0
1704359017967096058,0.0
1704359017967185219,0.0
1704359018121957534,0.0
1704359018121960274,0.0
1704359018121962703,0.0
1704359018121965666,0.0
1704359018121968221,0.0
1704359018121971052,0.0
1704359018121973437,0.0
1704359018121976376,0.0
1704359018122026797,0.0
1704359018122036220,0.0
1704359018122166166,0.0
1704359018122170429,0.0
1704359018122173129,0.0
1704359018122179019,0.0
1704359018263065150,0.0
1704359018263069194,0.0
1704359018263073569,0.0
1704359018263077157,0.0
1704359018263086430,0.0
1704359018263105516,0.0
1704359018263109226,0.0
1704359018263111456,0.0
1704359018263114773,0.0
1704359018263129190,0.0
1704359018263132927,0.0
1704359018263144258,0.0
1704359018263158097,0.0
1704359018454972698,0.0
1704359018454981318,0.0
1704359018454987083,0.0
1704359018454994593,0.0
1704359018455002008,0.0
1704359018455011409,0.0
1704359018455016374,0.0
1704359018455090731,0.0
1704359018455097374,0.0
1704359018455112231,0.0
1704359018455249656,0.0
1704359018572684514,0.0
1704359018572691154,0.0
1704359018572823091,0.0
1704359018572826448,0.0
1704359018572828615,0.0
1704359018572830227,0.0
1704359018572831792,0.0
1704359018736652403,0.0
1704359018736655837,0.0
1704359018736659564,0.0
1704359018736666487,0.0
1704359018736671115,0.0
1704359018736675047,0.0
1704359018736682859,0.0
1704359018736687258,0.0
1704359018736691697,0.0
1704359018736697120,0.0
1704359018736699919,0.0
1704359018736702497,0.0
1704359018736705893,0.0
1704359018736720643,0.0
1704359018864450046,0.0
1704359018864453717,0.0
1704359018864456558,0.0
1704359018864459123,0.0
1704359018864464481,0.0
1704359018864467756,0.0
1704359018864470515,0.0
1704359018864473149,0.0
1704359018864489903,0.0
1704359018864499282,0.0
1704359018864508683,0.0
1704359018864603853,0.0
1704359018864632170,0.0
1704359018864642576,0.0
1704359018864682031,0.0
1704359019025647908,0.0
1704359019025649864,0.0
1704359019025651507,0.0
1704359019025653141,0.0
1704359019025659160,0.0
1704359019025661785,0.0
1704359019025664129,0.0
1704359019025666650,0.0
1704359019179714595,0.0
1704359019179718570,0.0
1704359019179741698,0.0
1704359019326319700,0.0
1704359019326323603,0.0
1704359019326330088,0.0
1704359019326346726,0.0
1704359019326488213,0.0
1704359019326490261,0.0
1704359019326511296,0.0
1704359019326515506,0.0
1704359019445866536,0.0
1704359019445909376,0.0
1704359019445912377,0.0
1704359019445922122,0.0
1704359019445948695,0.0
1704359019445950851,0.0
1704359019445952690,0.0
1704359019445982615,0.0
1704359019445997315,0.0
1704359019594779133,0.0
1704359019594783493,0.0
1704359019594786560,0.0
1704359019594803115,0.0
1704359019594874321,0.0
1704359019594878512,0.0
1704359019594897577,0.0
1704359019761564336,0.0
1704359019761577923,0.0
1704359019761581127,0.0
1704359019761596406,0.0
1704359019761599127,0.0
1704359019761606745,0.0
1704359019761689437,0.0
1704359019761692023,0.0
1704359019761693893,0.0
1704359019761695713,0.0
1704359019761698362,0.0
1704359019761700557,0.0
1704359019761723532,0.0
1704359019915792744,0.0
1704359019917364911,0.0
1704359019917367115,0.0
1704359020034311867,0.0
1704359020034320965,0.0
1704359020034326313,0.0
1704359020034330923,0.0
1704359020034341123,0.0
1704359020034344513,0.0
1704359020034391851,0.0
1704359020034411140,0.0
1704359020034415365,0.0
1704359020034435947,0.0
1704359020034459897,0.0
1704359020034466670,0.0
1704359020034473507,0.0
1704359020189500021,0.0
1704359020189553911,0.0
1704359020189557284,0.0
1704359020189570213,0.0
1704359020190167191,0.0
1704359020190175499,0.0
1704359020190178573,0.0
1704359020190182263,0.0
1704359020190186233,0.0
1704359020190207017,0.0
1704359020190210840,0.0
1704359020190214354,0.0
1704359020190231040,0.0
1704359020340431541,0.0
1704359020340458074,0.0
1704359020340484085,0.0
1704359020340518036,0.0
1704359020491429852,0.0
1704359020491543181,0.0
1704359020491546626,0.0
1704359020634705594,0.0
1704359020634741667,0.0
1704359020634953596,0.0
1704359020634963005,0.0
1704359020634964981,0.0
1704359020635025545,0.0
1704359020635032864,0.0
1704359020635037757,0.0
1704359020635078152,0.0
1704359020635106842,0.0
1704359020636889420,0.0
1704359020636896926,0.0
1704359020636898990,0.0
1704359020782799644,0.0
1704359020782809277,0.0
1704359020782813168,0.0
1704359020782836461,0.0
1704359020782839707,0.0
1704359020782843372,0.0
1704359020782860302,0.0
1704359020782862634,0.0
1704359020782893055,0.0
1704359020782898779,0.0
1704359020782901689,0.0
1704359020782904668,0.0
1704359020782910045,0.0
1704359020782913002,0.0
1704359020922396501,0.0
1704359020922400800,0.0
1704359020922411478,0.0
1704359020922416127,0.0
1704359020922436556,0.0
1704359020922440833,0.0
1704359020922453034,0.0
1704359020922481798,0.0
1704359020922486749,0.0
1704359020922492128,0.0
1704359020922496353,0.0
1704359020923229272,0.0
1704359020923488418,0.0
1704359021050567362,0.0
1704359021050571123,0.0
1704359021050578115,0.0
1704359021050581066,0.0
1704359021050587049,0.0
1704359021050593546,0.0
1704359021050607484,0.0
1704359021050654085,0.0
1704359021050660695,0.0
1704359021050664574,0.0
1704359021050686370,0.0
1704359021227220086,0.0
1704359021227223911,0.0
1704359021227243334,0.0
1704359021388023519,0.0
1704359021389450918,0.0
1704359021389457524,0.0
1704359021389459460,0.0
1704359021389476578,0.0
1704359021389497993,0.0
1704359021389500072,0.0
1704359021389519218,0.0
1704359021389522963,0.0
1704359021499591480,0.0
1704359021499595709,0.0
1704359021499599911,0.0
1704359021641809830,0.0
1704359021641830827,0.0
1704359021641833878,0.0
1704359021641874999,0.0
1704359021641880903,0.0
1704359021641884862,0.0
1704359021641907552,0.0
1704359021641911097,0.0
1704359021641913212,0.0
1704359021641973435,0.0
1704359021641983663,0.0
1704359021642010909,0.0
1704359021642043220,0.0
1704359021791539375,0.0
1704359021792374511,0.0
1704359021792381998,0.0
1704359021792429272,0.0
1704359021792465202,0.0
1704359021938874007,0.0
1704359021938876084,0.0
1704359021938877817,0.0
1704359021938879519,0.0
1704359021938881683,0.0
1704359021940016344,0.0
1704359021940024063,0.0
1704359021940027172,0.0
1704359021940029789,0.0
1704359021940039049,0.0
1704359021940182386,0.0
1704359021940187359,0.0
1704359021941061196,0.0
1704359022088989654,0.0
1704359022088996330,0.0
1704359022089002208,0.0
1704359022089007258,0.0
1704359022089362011,0.0
1704359022089370510,0.0
1704359022089386111,0.0
1704359022089412385,0.0
1704359022089419513,0.0
1704359022089424044,0.0
1704359022089432082,0.0
1704359022089456125,0.0
1704359022241077023,0.0
1704359022241080968,0.0
1704359022241089094,0.0
1704359022241132138,0.0
1704359022241136471,0.0
1704359022241561594,0.0
1704359022241569199,0.0
1704359022241571164,0.0
1704359022366471421,0.0
1704359022366475589,0.0
1704359022366487449,0.0
1704359022366491116,0.0
1704359022366494376,0.0
1704359022367855420,0.0
1704359022367868311,0.0
1704359022367872068,0.0
1704359022367875948,0.0
1704359022367898189,0.0
1704359022367915117,0.0
1704359022367947720,0.0
1704359022523901497,0.0
1704359022523930704,0.0
1704359022523934316,0.0
1704359022523936863,0.0
1704359022523940730,0.0
1704359022523947751,0.0
1704359022523964032,0.0
1704359022523968346,0.0
1704359022523971835,0.0
1704359022523980297,0.0
1704359022525867765,0.0
1704359022525874551,0.0
1704359022525890253,0.0
1704359022680910244,0.0
1704359022680912762,0.0
1704359022680918143,0.0
1704359022680920894,0.0
1704359022680955753,0.0
1704359022841685613,0.0
1704359022841787734,0.0
1704359022841796169,0.0
1704359022841843373,0.0
1704359022841847680,0.0
1704359022841864141,0.0
1704359023005085667,0.0
1704359023005089433,0.0
1704359023005098310,0.0
1704359023005114401,0.0
1704359023005118329,0.0
1704359023005147852,0.0
1704359023005163163,0.0
1704359023005176668,0.0
1704359023005199942,0.0
1704359023123163589,0.0
1704359023123176214,0.0
1704359023125101307,0.0
1704359023125109105,0.0
1704359023125112267,0.0
1704359023274663789,0.0
1704359023274672979,0.0
1704359023274676123,0.0
1704359023274679074,0.0
1704359023274681571,0.0
1704359023274685006,0.0
1704359023274688504,0.0
1704359023422267769,0.0
1704359023422273042,0.0
1704359023422295250,0.0
1704359023422304921,0.0
1704359023422310076,0.0
1704359023422314169,0.0
1704359023422331551,0.0
1704359023422333725,0.0
1704359023422349671,0.0
1704359023567274671,0.0
1704359023567278019,0.0
1704359023567280349,0.0
1704359023567302214,0.0
1704359023567307556,0.0
1704359023567322155,0.0
1704359023567334718,0.0
1704359023568219561,0.0
1704359023717539134,0.0
1704359023717553012,0.0
1704359023717564877,0.0
1704359023717572628,0.0
1704359023717581185,0.0
1704359023717590615,0.0
1704359023717594072,0.0
1704359023718898965,0.0
1704359023718909640,0.0
1704359023718913164,0.0
1704359023718917042,0.0
