%time,field.target0,field.target1,field.target2,field.target3,field.is_traj_end
1704359056959761516,0.00857,0.13464,0.00857,0.13464,0
1704359057460067706,0.00856,0.13469,0.00856,0.13469,0
1704359057960124188,0.00857,0.1347,0.00857,0.1347,0
1704359058460241450,0.00857,0.1347,0.00857,0.1347,0
1704359058960316189,0.00857,0.13471,0.00856,0.1347,0
1704359059460432507,0.00858,0.13471,0.00855,0.1347,0
1704359059960600456,0.00861,0.13472,0.00853,0.13469,0
1704359060460659992,0.00864,0.13473,0.0085,0.13468,0
1704359060960695897,0.00869,0.13474,0.00845,0.13467,0
1704359061460821115,0.00876,0.13476,0.00837,0.13465,0
1704359061960941260,0.00886,0.13478,0.00828,0.13463,0
1704359062461079998,0.00898,0.1348,0.00816,0.1346,0
1704359062961124739,0.00914,0.13484,0.00801,0.13457,0
1704359063461258816,0.00932,0.13487,0.00782,0.13453,0
1704359063961386266,0.00954,0.13492,0.00761,0.13448,0
1704359064461453308,0.0098,0.13496,0.00736,0.13442,0
1704359064961573138,0.0101,0.13502,0.00707,0.13436,0
1704359065461694803,0.01045,0.13507,0.00674,0.13428,0
1704359065961831819,0.01084,0.13514,0.00637,0.1342,0
1704359066461920579,0.01128,0.1352,0.00595,0.1341,0
1704359066962013881,0.01178,0.13527,0.00549,0.13399,0
1704359067462226464,0.01233,0.13534,0.00499,0.13386,0
1704359067962251475,0.01294,0.13542,0.00444,0.13372,0
1704359068462336308,0.01362,0.13549,0.00385,0.13356,0
1704359068962413591,0.01436,0.13556,0.0032,0.13338,0
1704359069462529621,0.01516,0.13564,0.00252,0.13317,0
1704359069962618215,0.01604,0.1357,0.00178,0.13294,0
1704359070462731918,0.017,0.13577,0.00101,0.13268,0
1704359070962840429,0.01803,0.13582,0.00018,0.13239,0
1704359071463005026,0.01884,0.13718,0.0,0.13154,0
1704359071964073792,0.01953,0.13899,0.0,0.13032,0
1704359072463232792,0.02022,0.14088,0.0,0.12894,0
1704359072963311016,0.02095,0.14285,0.0,0.12744,0
1704359073463880045,0.02174,0.1449,0.0,0.12586,0
1704359073963500328,0.02259,0.14702,0.0,0.12418,0
1704359074463597124,0.0235,0.1492,0.0,0.12241,0
1704359074963692384,0.02449,0.15144,0.0,0.12055,0
1704359075463823976,0.02555,0.15373,0.0,0.1186,0
1704359075963899591,0.02669,0.15606,0.0,0.11657,0
1704359076464009021,0.02791,0.15841,0.0,0.11444,0
1704359076964136604,0.02922,0.16078,0.0,0.11222,0
1704359077464858125,0.03062,0.16315,0.0,0.10992,0
1704359077964321746,0.03211,0.16551,0.0,0.10753,0
1704359078464441741,0.0337,0.16783,0.0,0.10505,0
1704359078964533824,0.0354,0.17011,0.0,0.10248,0
1704359079464673556,0.03721,0.17233,0.0,0.09984,0
1704359079964782262,0.03912,0.17446,0.0,0.09711,0
1704359080464854840,0.04115,0.17648,0.0,0.0943,0
1704359080964969658,0.0433,0.17837,0.0,0.09142,0
1704359081465093194,0.04557,0.18012,0.0,0.08847,0
1704359081965188045,0.04796,0.18169,0.0,0.08546,0
1704359082466863200,0.05048,0.18306,0.0,0.08238,0
1704359082965622046,0.05313,0.1842,0.0,0.07924,0
1704359083465721654,0.05591,0.1851,0.0,0.07606,0
1704359083965860728,0.05882,0.18572,0.0,0.07283,0
1704359084465952869,0.06187,0.18605,0.0,0.06956,0
1704359084966037372,0.06504,0.18605,0.0,0.06627,0
1704359085466130599,0.06835,0.1857,0.0,0.06296,0
1704359085966200080,0.07179,0.18498,0.0,0.05963,0
1704359086466325292,0.07536,0.18388,0.0,0.05631,0
1704359086966342974,0.07906,0.18236,0.0,0.053,0
1704359087466610744,0.08289,0.18041,0.0,0.04971,0
1704359087966571378,0.08684,0.17802,0.0,0.04645,0
1704359088466778691,0.09091,0.17518,0.0,0.04324,0
1704359088966767154,0.0951,0.17188,0.0,0.04008,0
1704359089466897301,0.0994,0.16811,0.0,0.037,0
1704359089967067469,0.10381,0.16388,0.0,0.034,0
1704359090467080286,0.10833,0.15918,0.0,0.0311,0
1704359090967202608,0.11294,0.15403,0.0,0.02831,0
1704359091467340887,0.11764,0.14843,0.0,0.02564,0
1704359091967405403,0.12243,0.14241,0.0,0.0231,0
1704359092467493941,0.12685,0.13713,0.0006,0.02043,0
1704359092969662480,0.12996,0.1345,0.00283,0.01712,0
1704359093468563765,0.13204,0.13292,0.00594,0.01341,0
1704359093968630832,0.13342,0.13172,0.00962,0.00956,0
1704359094469443115,0.13431,0.13057,0.01373,0.00571,0
1704359094968975866,0.13485,0.12932,0.01818,0.00196,0
1704359095469108189,0.13827,0.12662,0.02216,0.0,0
1704359095969164667,0.14513,0.12196,0.02528,0.0,0
1704359096469281294,0.15166,0.1167,0.02829,0.0,0
1704359096969432673,0.1578,0.11122,0.03144,0.0,0
1704359097469494392,0.16347,0.10568,0.03479,0.0,0
1704359097969585718,0.16864,0.10011,0.03837,0.0,0
1704359098469682512,0.17323,0.09454,0.04216,0.0,0
1704359098969852404,0.17719,0.08898,0.04618,0.0,0
1704359099469923833,0.18048,0.08347,0.0504,0.0,0
1704359099969965477,0.18304,0.078,0.05483,0.0,0
1704359100470170092,0.18485,0.07261,0.05944,0.0,0
1704359100970208648,0.18586,0.06731,0.06424,0.0,0
1704359101470382889,0.18606,0.06212,0.0692,0.0,0
1704359101970402994,0.18543,0.05706,0.07432,0.0,0
1704359102470572207,0.18396,0.05215,0.07957,0.0,0
1704359102970642104,0.18165,0.04742,0.08496,0.0,0
1704359103470684579,0.17851,0.04287,0.09045,0.0,0
1704359103970796567,0.17457,0.03854,0.09604,0.0,0
1704359104470936367,0.16985,0.03442,0.10172,0.0,0
1704359104971029976,0.16439,0.03055,0.10747,0.0,0
1704359105471238112,0.15824,0.02693,0.11327,0.0,0
1704359105971305412,0.15145,0.02358,0.11912,0.0,0
1704359106471415156,0.14408,0.02049,0.125,0.0,0
1704359106971499225,0.13877,0.01709,0.12986,0.00134,0
1704359107471676471,0.13603,0.01308,0.13311,0.00436,0
1704359107972025992,0.13426,0.00881,0.13514,0.00832,0
1704359108472162544,0.13278,0.00452,0.13632,0.0129,0
1704359108972304057,0.13125,0.00038,0.13692,0.01791,0
1704359109472343660,0.1268,0.0,0.14408,0.02161,0
1704359109973306963,0.1212,0.0,0.15145,0.02491,0
1704359110472584808,0.11528,0.0,0.15824,0.02827,0
1704359110972674049,0.10928,0.0,0.16439,0.03181,0
1704359111473022052,0.1033,0.0,0.16985,0.03558,0
1704359111972880916,0.09738,0.0,0.17457,0.03956,0
1704359112473070040,0.09154,0.0,0.17851,0.04374,0
1704359112973826398,0.08579,0.0,0.18165,0.04812,0
1704359113473231916,0.08016,0.0,0.18396,0.05267,0
1704359113973328135,0.07467,0.0,0.18543,0.05738,0
1704359114473398696,0.06932,0.0,0.18606,0.06224,0
1704359114973499611,0.06414,0.0,0.18586,0.06721,0
1704359115473638659,0.05915,0.0,0.18485,0.07229,0
1704359115973750115,0.05434,0.0,0.18304,0.07746,0
1704359116473913298,0.04975,0.0,0.18048,0.0827,0
1704359116974035805,0.04537,0.0,0.17719,0.088,0
1704359117474115372,0.04122,0.0,0.17323,0.09334,0
1704359117974155649,0.03731,0.0,0.16864,0.09871,0
1704359118474262530,0.03365,0.0,0.16347,0.10409,0
1704359118974358788,0.03023,0.0,0.1578,0.10947,0
1704359119474620734,0.02706,0.0,0.15166,0.11484,0
1704359119974632020,0.02414,0.0,0.14513,0.12019,0
1704359120474689884,0.02144,6e-05,0.13838,0.12546,0
1704359120974836004,0.01808,0.00211,0.13513,0.12915,0
1704359121474915226,0.01431,0.00515,0.13328,0.13157,0
1704359121974987487,0.01042,0.00876,0.13199,0.13314,0
1704359122475111281,0.0066,0.01274,0.13086,0.13412,0
1704359122975185795,0.00294,0.01697,0.1297,0.13471,0
1704359123475357478,0.0,0.02114,0.12801,0.13599,0
1704359123975506354,0.0,0.02409,0.12399,0.14241,0
1704359124475571511,0.0,0.02674,0.11934,0.14843,0
1704359124975678474,0.0,0.0294,0.11455,0.15403,0
1704359125475783836,0.0,0.03213,0.1098,0.15918,0
1704359125975928625,0.0,0.03496,0.10513,0.16388,0
1704359126475970275,0.0,0.03787,0.10056,0.16811,0
1704359126976111613,0.0,0.04086,0.09611,0.17188,0
1704359127476292661,0.0,0.04392,0.09177,0.17518,0
1704359127976323052,0.0,0.04704,0.08755,0.17802,0
1704359128476463798,0.0,0.05019,0.08346,0.18041,0
1704359128976497101,0.0,0.05339,0.0795,0.18236,0
1704359129476615888,0.0,0.0566,0.07568,0.18388,0
1704359129976705402,0.0,0.05983,0.072,0.18498,0
1704359130478953023,0.0,0.06306,0.06845,0.1857,0
1704359130978903123,0.0,0.06628,0.06505,0.18605,0
1704359131478954442,0.0,0.06948,0.06179,0.18605,0
1704359131978987581,0.0,0.07266,0.05867,0.18572,0
1704359132479132085,0.0,0.07581,0.05569,0.1851,0
1704359132979241888,0.0,0.07893,0.05285,0.1842,0
1704359133479350535,0.0,0.08199,0.05015,0.18306,0
1704359133979442043,0.0,0.08501,0.04759,0.18169,0
1704359134479530313,0.0,0.08797,0.04515,0.18012,0
1704359134979647545,0.0,0.09087,0.04285,0.17837,0
1704359135479738519,0.0,0.0937,0.04068,0.17648,0
1704359135980786444,0.0,0.09647,0.03863,0.17446,0
1704359136480125531,0.0,0.09916,0.0367,0.17233,0
1704359136980310533,0.0,0.10179,0.03489,0.17011,0
1704359137480417743,0.0,0.10433,0.03319,0.16783,0
1704359137980502448,0.0,0.10679,0.03159,0.16551,0
1704359138480546199,0.0,0.10917,0.0301,0.16315,0
1704359138980650431,0.0,0.11147,0.02871,0.16078,0
1704359139480883428,0.0,0.11369,0.02741,0.15841,0
1704359139980904886,0.0,0.11582,0.02619,0.15606,0
1704359140480931548,0.0,0.11786,0.02507,0.15373,0
1704359140981070332,0.0,0.11982,0.02402,0.15144,0
1704359141481129041,0.0,0.12169,0.02305,0.1492,0
1704359141981216242,0.0,0.12348,0.02215,0.14702,0
1704359142481352814,0.0,0.12518,0.02132,0.1449,0
1704359142981408568,0.0,0.12679,0.02055,0.14285,0
1704359143481549602,0.0,0.12832,0.01984,0.14088,0
1704359143981687521,0.0,0.12977,0.01919,0.13899,0
1704359144481832329,0.0,0.13113,0.01859,0.13718,0
1704359144981854227,0.00034,0.13214,0.01789,0.13613,0
1704359145481966400,0.00093,0.13282,0.01708,0.13561,0
1704359145982198080,0.00159,0.13327,0.01624,0.13534,0
1704359146482254652,0.00228,0.13358,0.0154,0.13519,0
1704359146982314584,0.00296,0.13381,0.01461,0.1351,0
1704359147483001360,0.0036,0.13399,0.01386,0.13503,0
1704359147983087234,0.00421,0.13414,0.01318,0.13498,0
1704359148483241351,0.00477,0.13425,0.01255,0.13494,0
1704359148983381734,0.00529,0.13435,0.01198,0.1349,0
1704359149483443525,0.00577,0.13443,0.01147,0.13487,0
1704359149983563567,0.0062,0.13449,0.011,0.13483,0
1704359150483660704,0.00659,0.13455,0.01059,0.1348,0
1704359150983835653,0.00694,0.13459,0.01023,0.13478,0
1704359151483938874,0.00724,0.13463,0.00991,0.13476,0
1704359151983965985,0.00751,0.13466,0.00964,0.13474,0
1704359152484095869,0.00774,0.13468,0.0094,0.13472,0
1704359152984189533,0.00794,0.1347,0.00921,0.13471,0
1704359153484347973,0.0081,0.13471,0.00904,0.1347,0
1704359153984509552,0.00823,0.13472,0.00891,0.13469,0
1704359154484560594,0.00834,0.13472,0.0088,0.13469,0
1704359154984615686,0.00842,0.13472,0.00872,0.13469,0
1704359155484785615,0.00848,0.13472,0.00866,0.13469,0
1704359155984879960,0.00852,0.13472,0.00862,0.13469,0
1704359156484916368,0.00854,0.13472,0.00859,0.13469,0
1704359156985072601,0.00856,0.13471,0.00858,0.1347,0
1704359157485151923,0.00856,0.13471,0.00857,0.1347,0
1704359157985229230,0.00857,0.13471,0.00857,0.1347,0
1704359158485338736,0.00857,0.13471,0.00857,0.1347,0
1704359158985452810,0.00857,0.1347,0.00857,0.1347,0
1704359159485642117,0.00855,0.13469,0.00855,0.13468,0
1704359159985677801,0.00851,0.13463,0.00851,0.13463,0
1704359160485762179,0.00843,0.13453,0.00843,0.13453,0
1704359160985878798,0.0083,0.13437,0.0083,0.13437,0
1704359161485967929,0.00811,0.13412,0.00811,0.13412,0
1704359161986065006,0.00785,0.13377,0.00785,0.13377,0
1704359162486199025,0.0075,0.13332,0.0075,0.13332,0
1704359162986285481,0.00706,0.13275,0.00706,0.13275,0
1704359163486369669,0.00652,0.13204,0.00652,0.13204,0
1704359163986539001,0.00588,0.1312,0.00588,0.1312,0
1704359164486620667,0.00512,0.1302,0.00512,0.1302,0
1704359164986719959,0.00424,0.12905,0.00424,0.12905,0
1704359165486821848,0.00324,0.12773,0.00324,0.12773,0
1704359165986926340,0.00212,0.12623,0.00212,0.12623,0
1704359166487008502,0.00086,0.12457,0.00086,0.12457,0
1704359166987117976,0.0,0.12366,0.0,0.12366,0
1704359167487279792,0.0,0.12432,0.0,0.12432,0
1704359167987384319,0.0,0.125,0.0,0.125,0
1704359168487454403,0.0,0.1257,0.0,0.1257,0
1704359168987533796,0.0,0.12642,0.0,0.12642,0
1704359169487694281,0.0,0.12715,0.0,0.12715,0
1704359169987874228,0.0,0.12787,0.0,0.12787,0
1704359170487957297,0.0,0.12858,0.0,0.12858,0
1704359170988075108,0.0,0.12927,0.0,0.12927,0
1704359171488140034,0.0,0.12992,0.0,0.12992,0
1704359171988245810,0.0,0.13053,0.0,0.13053,0
1704359172488411940,0.0,0.13108,0.0,0.13108,0
1704359172988447972,0.0,0.13156,0.0,0.13156,0
1704359173488604338,0.0,0.13197,0.0,0.13197,0
1704359173988676763,0.0,0.13229,0.0,0.13229,0
1704359174488772176,0.0,0.13251,0.0,0.13251,0
1704359174988852689,0.0,0.13263,0.0,0.13263,0
1704359175488964710,0.0,0.13262,0.0,0.13262,0
1704359175989055930,0.0,0.13249,0.0,0.13249,0
1704359176489187340,0.0,0.13222,0.0,0.13222,0
1704359176989327867,0.0,0.13181,0.0,0.13181,0
1704359177489370867,0.0,0.13125,0.0,0.13125,0
1704359177989531550,0.0,0.13054,0.0,0.13054,0
1704359178489643925,0.0,0.12967,0.0,0.12967,0
1704359178989656351,0.0,0.12863,0.0,0.12863,0
1704359179489768400,0.0,0.12743,0.0,0.12743,0
1704359179989890523,0.0,0.12607,0.0,0.12607,0
1704359180490010854,0.0,0.12453,0.0,0.12453,0
1704359180992161969,0.0,0.12283,0.0,0.12283,0
1704359181492119930,0.0,0.12096,0.0,0.12096,0
1704359181992241583,0.0,0.11894,0.0,0.11894,0
1704359182492317456,0.0,0.11675,0.0,0.11675,0
1704359182992469590,0.0,0.1144,0.0,0.1144,0
1704359183492539454,0.0,0.11191,0.0,0.11191,0
1704359183992631360,0.0,0.10927,0.0,0.10927,0
1704359184492727025,0.0,0.1065,0.0,0.1065,0
1704359184992856365,0.0,0.1036,0.0,0.1036,0
1704359185493020062,0.0,0.10059,0.0,0.10059,0
1704359185993045129,0.0,0.09746,0.0,0.09746,0
1704359186493166946,0.0,0.09423,0.0,0.09423,0
1704359186993317794,0.0,0.09092,0.0,0.09092,0
1704359187493438580,0.0,0.08752,0.0,0.08752,0
1704359187993457978,0.0,0.08406,0.0,0.08406,0
1704359188493546702,0.0,0.08055,0.0,0.08055,0
1704359188993644660,0.0,0.07699,0.0,0.07699,0
1704359189493747262,0.0,0.0734,0.0,0.0734,0
1704359189993875888,0.0,0.0698,0.0,0.0698,0
1704359190493962722,0.0,0.06619,0.0,0.06619,0
1704359190994090864,0.0,0.06258,0.0,0.06258,0
1704359191494221716,0.0,0.059,0.0,0.059,0
1704359191998083186,0.0,0.05544,0.0,0.05544,0
1704359192498119080,0.0,0.05193,0.0,0.05193,0
1704359192998277490,0.0,0.04848,0.0,0.04848,0
1704359193498275638,0.0,0.04509,0.0,0.04509,0
1704359193998440584,0.0,0.04177,0.0,0.04177,0
1704359194498467671,0.0,0.03854,0.0,0.03854,0
1704359194998591969,0.0,0.03541,0.0,0.03541,0
1704359195499120121,0.0,0.03238,0.0,0.03238,0
1704359195999216047,0.0,0.02947,0.0,0.02947,0
1704359196499326298,0.0,0.02668,0.0,0.02668,0
1704359196999555632,0.0,0.02401,0.0,0.02401,0
1704359197499618610,0.0,0.02148,0.0,0.02148,0
1704359197999679456,0.0,0.01909,0.0,0.01909,0
1704359198499743973,0.0,0.01684,0.0,0.01684,0
1704359198999815760,0.0,0.01474,0.0,0.01474,0
1704359199499969867,0.0,0.01279,0.0,0.01279,0
1704359200000073450,0.0,0.01099,0.0,0.01099,0
1704359200500153005,0.0,0.00934,0.0,0.00934,0
1704359201000228921,0.0,0.00785,0.0,0.00785,0
1704359201500338023,0.0,0.0065,0.0,0.0065,0
1704359202000429820,0.0,0.0053,0.0,0.0053,0
1704359202500633818,0.0,0.00424,0.0,0.00424,0
1704359203000657423,0.0,0.00333,0.0,0.00333,0
1704359203500781863,0.0,0.00254,0.0,0.00254,0
1704359204000912213,0.0,0.00189,0.0,0.00189,0
1704359204501019521,0.0,0.00135,0.0,0.00135,0
1704359205001049039,0.0,0.00092,0.0,0.00092,0
1704359205501218743,0.0,0.00059,0.0,0.00059,0
1704359206001260445,0.0,0.00035,0.0,0.00035,0
1704359206501442998,0.0,0.00018,0.0,0.00018,0
1704359207001547009,0.0,8e-05,0.0,8e-05,0
1704359207501667877,0.0,2e-05,0.0,2e-05,0
1704359208001694284,0.0,0.0,0.0,0.0,0
1704359208501833038,0.0,0.0,0.0,0.0,0
1704359209001892617,0.0,0.0,0.0,0.0,1
